,Tag,FIPS,YYYY,DrugReports
4370,1.0,42027,2015,41
4371,1.0,42027,2016,46
4372,1.0,42027,2017,64
4373,1.0,42029,2010,125
4374,1.0,42029,2011,165
4375,1.0,42029,2012,171
4376,1.0,42029,2013,151
4377,1.0,42029,2014,154
4378,1.0,42029,2015,170
4379,1.0,42029,2016,126
4380,1.0,42029,2017,103
4381,1.0,42031,2010,17
4382,1.0,42031,2011,35
4383,1.0,42031,2012,23
4384,1.0,42031,2013,19
4385,1.0,42031,2014,20
4386,1.0,42031,2015,11
4387,1.0,42031,2016,6
4388,1.0,42031,2017,7
4389,1.0,42033,2010,40
4390,1.0,42033,2011,20
4391,1.0,42033,2012,13
4392,1.0,42033,2013,17
4393,1.0,42033,2014,17
4394,1.0,42033,2015,22
4395,1.0,42033,2016,10
4396,1.0,42033,2017,11
4397,1.0,42035,2010,3
4398,1.0,42035,2011,12
4399,1.0,42035,2012,4
4400,1.0,42035,2013,17
4401,1.0,42035,2014,22
4402,1.0,42035,2015,28
4403,1.0,42035,2016,25
4404,1.0,42035,2017,10
4405,1.0,42037,2010,7
4406,1.0,42037,2011,6
4407,1.0,42037,2012,7
4408,1.0,42037,2013,10
4409,1.0,42037,2014,15
4410,1.0,42037,2015,11
4411,1.0,42037,2016,9
4412,1.0,42037,2017,3
4413,1.0,42039,2010,46
4414,1.0,42039,2011,39
4415,1.0,42039,2012,55
4416,1.0,42039,2013,45
4417,1.0,42039,2014,34
4418,1.0,42039,2015,46
4419,1.0,42039,2016,56
4420,1.0,42039,2017,30
4421,1.0,42041,2010,13
4422,1.0,42041,2011,11
4423,1.0,42041,2012,14
4424,1.0,42041,2013,7
4425,1.0,42041,2014,17
4426,1.0,42041,2015,10
4427,1.0,42041,2017,3
4428,1.0,42043,2010,90
4429,1.0,42043,2011,117
4430,1.0,42043,2012,88
4431,1.0,42043,2013,91
4432,1.0,42043,2014,91
4433,1.0,42043,2015,116
4434,1.0,42043,2016,65
4435,1.0,42043,2017,123
4436,1.0,42045,2010,530
4437,1.0,42045,2011,597
4438,1.0,42045,2012,535
4439,1.0,42045,2013,628
4440,1.0,42045,2014,625
4441,1.0,42045,2015,633
4442,1.0,42045,2016,527
4443,1.0,42045,2017,441
4444,1.0,42047,2010,21
4445,1.0,42047,2011,16
4446,1.0,42047,2012,15
4447,1.0,42047,2013,10
4448,1.0,42047,2014,13
4449,1.0,42047,2015,16
4450,1.0,42047,2016,4
4451,1.0,42047,2017,6
4452,1.0,42049,2010,137
4453,1.0,42049,2011,126
4454,1.0,42049,2012,93
4455,1.0,42049,2013,81
4456,1.0,42049,2014,74
4457,1.0,42049,2015,58
4458,1.0,42049,2016,60
4459,1.0,42049,2017,47
4460,1.0,42051,2010,119
4461,1.0,42051,2011,183
4462,1.0,42051,2012,125
4463,1.0,42051,2013,92
4464,1.0,42051,2014,125
4465,1.0,42051,2015,90
4466,1.0,42051,2016,107
4467,1.0,42051,2017,95
4468,1.0,42053,2010,1
4469,1.0,42053,2011,3
4470,1.0,42053,2015,2
4471,1.0,42053,2016,4
4472,1.0,42055,2010,63
4473,1.0,42055,2011,73
4474,1.0,42055,2012,79
4475,1.0,42055,2013,58
4476,1.0,42055,2014,42
4477,1.0,42055,2015,42
4478,1.0,42055,2016,55
4479,1.0,42055,2017,39
4480,1.0,42057,2010,31
4481,1.0,42057,2011,11
4482,1.0,42057,2012,2
4483,1.0,42057,2013,8
4484,1.0,42057,2015,1
4485,1.0,42057,2016,1
4486,1.0,42057,2017,2
4487,1.0,42059,2010,13
4488,1.0,42059,2011,10
4489,1.0,42059,2012,28
4490,1.0,42059,2013,10
4491,1.0,42059,2014,30
4492,1.0,42059,2015,17
4493,1.0,42059,2016,23
4494,1.0,42059,2017,8
4495,1.0,42061,2010,29
4496,1.0,42061,2011,43
4497,1.0,42061,2012,11
4498,1.0,42061,2013,11
4499,1.0,42061,2014,12
4500,1.0,42061,2015,14
4501,1.0,42061,2016,8
4502,1.0,42061,2017,22
4503,1.0,42063,2010,36
4504,1.0,42063,2011,63
4505,1.0,42063,2012,22
4506,1.0,42063,2013,15
4507,1.0,42063,2014,3
4508,1.0,42063,2015,14
4509,1.0,42063,2016,17
4510,1.0,42063,2017,6
4511,1.0,42065,2010,22
4512,1.0,42065,2011,44
4513,1.0,42065,2012,22
4514,1.0,42065,2013,8
4515,1.0,42065,2014,11
4516,1.0,42065,2015,3
4517,1.0,42065,2016,4
4518,1.0,42065,2017,10
4519,1.0,42067,2010,4
4520,1.0,42067,2011,4
4521,1.0,42067,2012,14
4522,1.0,42067,2013,3
4523,1.0,42067,2014,13
4524,1.0,42067,2015,4
4525,1.0,42067,2016,4
4526,1.0,42067,2017,3
4527,1.0,42069,2010,84
4528,1.0,42069,2011,81
4529,1.0,42069,2012,40
4530,1.0,42069,2013,37
4531,1.0,42069,2014,34
4532,1.0,42069,2015,36
4533,1.0,42069,2016,37
4534,1.0,42069,2017,40
4535,1.0,42071,2010,105
4536,1.0,42071,2011,100
4537,1.0,42071,2012,75
4538,1.0,42071,2013,63
4539,1.0,42071,2014,77
4540,1.0,42071,2015,68
4541,1.0,42071,2016,72
4542,1.0,42071,2017,115
4543,1.0,42073,2010,88
4544,1.0,42073,2011,92
4545,1.0,42073,2012,53
4546,1.0,42073,2013,70
4547,1.0,42073,2014,67
4548,1.0,42073,2015,19
4549,1.0,42073,2016,10
4550,1.0,42073,2017,31
4551,1.0,42075,2010,26
4552,1.0,42075,2011,57
4553,1.0,42075,2012,57
4554,1.0,42075,2013,57
4555,1.0,42075,2014,99
4556,1.0,42075,2015,60
4557,1.0,42075,2016,36
4558,1.0,42075,2017,133
4559,1.0,42077,2010,54
4560,1.0,42077,2011,83
4561,1.0,42077,2012,49
4562,1.0,42077,2013,33
4563,1.0,42077,2014,25
4564,1.0,42077,2015,25
4565,1.0,42077,2016,43
4566,1.0,42077,2017,23
4567,1.0,42079,2010,60
4568,1.0,42079,2011,94
4569,1.0,42079,2012,65
4570,1.0,42079,2013,95
4571,1.0,42079,2014,117
4572,1.0,42079,2015,89
4573,1.0,42079,2016,91
4574,1.0,42079,2017,103
4575,1.0,42081,2010,29
4576,1.0,42081,2011,27
4577,1.0,42081,2012,22
4578,1.0,42081,2013,34
4579,1.0,42081,2014,33
4580,1.0,42081,2015,11
4581,1.0,42081,2016,39
4582,1.0,42081,2017,18
4583,1.0,42083,2010,65
4584,1.0,42083,2011,25
4585,1.0,42083,2012,23
4586,1.0,42083,2013,31
4587,1.0,42083,2014,33
4588,1.0,42083,2015,17
4589,1.0,42083,2016,22
4590,1.0,42083,2017,12
4591,1.0,42085,2010,57
4592,1.0,42085,2011,52
4593,1.0,42085,2012,42
4594,1.0,42085,2013,33
4595,1.0,42085,2014,38
4596,1.0,42085,2015,25
4597,1.0,42085,2016,26
4598,1.0,42085,2017,11
4599,1.0,42087,2010,19
4600,1.0,42087,2011,26
4601,1.0,42087,2012,22
4602,1.0,42087,2013,6
4603,1.0,42087,2014,11
4604,1.0,42087,2015,15
4605,1.0,42087,2016,18
4606,1.0,42087,2017,23
4607,1.0,42089,2010,57
4608,1.0,42089,2011,58
4609,1.0,42089,2012,99
4610,1.0,42089,2013,69
4611,1.0,42089,2014,46
4612,1.0,42089,2015,31
4613,1.0,42089,2016,15
4614,1.0,42089,2017,20
4615,1.0,42091,2010,21
4616,1.0,42091,2011,53
4617,1.0,42091,2012,31
4618,1.0,42091,2013,34
4619,1.0,42091,2014,12
4620,1.0,42091,2015,25
4621,1.0,42091,2016,9
4622,1.0,42091,2017,5
4623,1.0,42093,2011,1
4624,1.0,42093,2012,4
4625,1.0,42093,2013,9
4626,1.0,42093,2014,14
4627,1.0,42093,2015,1
4628,1.0,42093,2016,1
4629,1.0,42093,2017,3
4630,1.0,42095,2010,60
4631,1.0,42095,2011,69
4632,1.0,42095,2012,38
4633,1.0,42095,2013,25
4634,1.0,42095,2014,24
4635,1.0,42095,2015,21
4636,1.0,42095,2016,29
4637,1.0,42095,2017,8
4638,1.0,42097,2010,14
4639,1.0,42097,2011,22
4640,1.0,42097,2012,39
4641,1.0,42097,2013,23
4642,1.0,42097,2014,32
4643,1.0,42097,2015,15
4644,1.0,42097,2016,12
4645,1.0,42097,2017,13
4646,1.0,42099,2010,30
4647,1.0,42099,2011,44
4648,1.0,42099,2012,42
4649,1.0,42099,2013,12
4650,1.0,42099,2014,13
4651,1.0,42099,2015,9
4652,1.0,42099,2016,9
4653,1.0,42099,2017,15
4654,1.0,42101,2010,2208
4655,1.0,42101,2011,2348
4656,1.0,42101,2012,1977
4657,1.0,42101,2013,1557
4658,1.0,42101,2014,1416
4659,1.0,42101,2015,1480
4660,1.0,42101,2016,1177
4661,1.0,42101,2017,1119
4662,1.0,42103,2010,16
4663,1.0,42103,2011,35
4664,1.0,42103,2012,7
4665,1.0,42103,2013,5
4666,1.0,42103,2014,4
4667,1.0,42103,2015,4
4668,1.0,42103,2016,6
4669,1.0,42103,2017,3
4670,1.0,42105,2010,22
4671,1.0,42105,2011,27
4672,1.0,42105,2012,25
4673,1.0,42105,2013,16
4674,1.0,42105,2014,4
4675,1.0,42105,2015,5
4676,1.0,42105,2016,10
4677,1.0,42105,2017,6
4678,1.0,42107,2010,66
4679,1.0,42107,2011,117
4680,1.0,42107,2012,94
4681,1.0,42107,2013,85
4682,1.0,42107,2014,100
4683,1.0,42107,2015,125
4684,1.0,42107,2016,131
4685,1.0,42107,2017,93
4686,1.0,42109,2010,1
4687,1.0,42109,2011,9
4688,1.0,42109,2012,9
4689,1.0,42109,2013,16
4690,1.0,42109,2014,6
4691,1.0,42109,2015,4
4692,1.0,42109,2016,9
4693,1.0,42109,2017,7
4694,1.0,42111,2010,27
4695,1.0,42111,2011,39
4696,1.0,42111,2012,13
4697,1.0,42111,2013,28
4698,1.0,42111,2014,16
4699,1.0,42111,2015,18
4700,1.0,42111,2016,17
4701,1.0,42111,2017,14
4702,1.0,42113,2010,2
4703,1.0,42113,2011,1
4704,1.0,42113,2012,5
4705,1.0,42113,2013,2
4706,1.0,42113,2016,1
4707,1.0,42113,2017,1
4708,1.0,42115,2010,2
4709,1.0,42115,2011,7
4710,1.0,42115,2012,13
4711,1.0,42115,2013,5
4712,1.0,42115,2014,22
4713,1.0,42115,2015,11
4714,1.0,42115,2016,11
4715,1.0,42115,2017,10
4716,1.0,42117,2010,3
4717,1.0,42117,2011,13
4718,1.0,42117,2012,2
4719,1.0,42117,2013,8
4720,1.0,42117,2014,5
4721,1.0,42117,2015,15
4722,1.0,42117,2017,4
4723,1.0,42119,2010,6
4724,1.0,42119,2011,8
4725,1.0,42119,2012,17
4726,1.0,42119,2014,5
4727,1.0,42119,2015,4
4728,1.0,42119,2016,3
4729,1.0,42119,2017,3
4730,1.0,42121,2010,33
4731,1.0,42121,2011,49
4732,1.0,42121,2012,30
4733,1.0,42121,2013,29
4734,1.0,42121,2014,19
4735,1.0,42121,2015,19
4736,1.0,42121,2016,21
4737,1.0,42121,2017,32
4738,1.0,42123,2010,63
4739,1.0,42123,2011,26
4740,1.0,42123,2012,32
4741,1.0,42123,2013,3
4742,1.0,42123,2014,9
4743,1.0,42123,2015,6
4744,1.0,42123,2016,3
4745,1.0,42125,2010,121
4746,1.0,42125,2011,108
4747,1.0,42125,2012,78
4748,1.0,42125,2013,72
4749,1.0,42125,2014,68
4750,1.0,42125,2015,89
4751,1.0,42125,2016,62
4752,1.0,42125,2017,29
4753,1.0,42127,2010,20
4754,1.0,42127,2011,10
4755,1.0,42127,2012,27
4756,1.0,42127,2013,4
4757,1.0,42127,2014,7
4758,1.0,42127,2015,3
4759,1.0,42127,2016,12
4760,1.0,42127,2017,8
4761,1.0,42129,2010,229
4762,1.0,42129,2011,164
4763,1.0,42129,2012,128
4764,1.0,42129,2013,127
4765,1.0,42129,2014,103
4766,1.0,42129,2015,59
4767,1.0,42129,2016,73
4768,1.0,42129,2017,39
4769,1.0,42131,2010,20
4770,1.0,42131,2011,11
4771,1.0,42131,2012,19
4772,1.0,42131,2013,11
4773,1.0,42131,2014,19
4774,1.0,42131,2015,11
4775,1.0,42131,2016,19
4776,1.0,42131,2017,2
4777,1.0,42133,2010,192
4778,1.0,42133,2011,150
4779,1.0,42133,2012,192
4780,1.0,42133,2013,196
4781,1.0,42133,2014,175
4782,1.0,42133,2015,191
4783,1.0,42133,2016,158
4784,1.0,42133,2017,161
4785,1.0,51001,2010,8
4786,1.0,51001,2011,33
4787,1.0,51001,2012,15
4788,1.0,51001,2014,7
4789,1.0,51001,2015,9
4790,1.0,51001,2016,9
4791,1.0,51001,2017,10
4792,1.0,51003,2010,13
4793,1.0,51003,2011,7
4794,1.0,51003,2012,11
4795,1.0,51003,2013,17
4796,1.0,51003,2014,19
4797,1.0,51003,2015,16
4798,1.0,51003,2016,15
4799,1.0,51003,2017,6
4800,1.0,51005,2010,25
4801,1.0,51005,2011,34
4802,1.0,51005,2012,36
4803,1.0,51005,2013,13
4804,1.0,51005,2014,44
4805,1.0,51005,2015,43
4806,1.0,51005,2016,32
4807,1.0,51005,2017,49
4808,1.0,51007,2010,6
4809,1.0,51007,2011,8
4810,1.0,51007,2012,15
4811,1.0,51007,2013,25
4812,1.0,51007,2014,5
4813,1.0,51007,2015,1
4814,1.0,51007,2016,3
4815,1.0,51007,2017,2
4816,1.0,51009,2010,55
4817,1.0,51009,2011,22
4818,1.0,51009,2012,58
4819,1.0,51009,2013,65
4820,1.0,51009,2014,23
4821,1.0,51009,2015,29
4822,1.0,51009,2016,20
4823,1.0,51009,2017,19
4824,1.0,51011,2010,3
4825,1.0,51011,2011,4
4826,1.0,51011,2012,5
4827,1.0,51011,2013,5
4828,1.0,51011,2014,13
4829,1.0,51011,2015,9
4830,1.0,51011,2016,24
4831,1.0,51011,2017,13
4832,1.0,51013,2010,65
4833,1.0,51013,2011,57
4834,1.0,51013,2012,59
4835,1.0,51013,2013,69
4836,1.0,51013,2014,58
4837,1.0,51013,2015,69
4838,1.0,51013,2016,61
4839,1.0,51013,2017,65
4840,1.0,51015,2010,29
4841,1.0,51015,2011,33
4842,1.0,51015,2012,25
4843,1.0,51015,2013,9
4844,1.0,51015,2014,62
4845,1.0,51015,2015,29
4846,1.0,51015,2016,54
4847,1.0,51015,2017,37
4848,1.0,51017,2010,15
4849,1.0,51017,2011,13
4850,1.0,51017,2012,17
4851,1.0,51017,2013,3
4852,1.0,51017,2014,3
4853,1.0,51017,2015,4
4854,1.0,51017,2016,1
4855,1.0,51017,2017,7
4856,1.0,51019,2010,31
4857,1.0,51019,2011,59
4858,1.0,51019,2012,75
4859,1.0,51019,2013,92
4860,1.0,51019,2014,105
4861,1.0,51019,2015,77
4862,1.0,51019,2016,46
4863,1.0,51019,2017,48
4864,1.0,51021,2010,10
4865,1.0,51021,2011,5
4866,1.0,51021,2012,16
4867,1.0,51021,2013,12
4868,1.0,51021,2014,4
4869,1.0,51021,2015,9
4870,1.0,51021,2016,16
4871,1.0,51021,2017,6
4872,1.0,51023,2010,34
4873,1.0,51023,2011,64
4874,1.0,51023,2012,55
4875,1.0,51023,2013,37
4876,1.0,51023,2014,67
4877,1.0,51023,2015,29
4878,1.0,51023,2016,35
4879,1.0,51023,2017,20
4880,1.0,51025,2010,2
4881,1.0,51025,2011,4
4882,1.0,51025,2012,19
4883,1.0,51025,2013,24
4884,1.0,51025,2014,9
4885,1.0,51025,2015,8
4886,1.0,51025,2016,10
4887,1.0,51025,2017,12
4888,1.0,51027,2010,131
4889,1.0,51027,2011,84
4890,1.0,51027,2012,112
4891,1.0,51027,2013,121
4892,1.0,51027,2014,109
4893,1.0,51027,2015,145
4894,1.0,51027,2016,153
4895,1.0,51027,2017,162
4896,1.0,51029,2010,14
4897,1.0,51029,2011,12
4898,1.0,51029,2012,13
4899,1.0,51029,2013,13
4900,1.0,51029,2014,5
4901,1.0,51029,2015,13
4902,1.0,51029,2016,16
4903,1.0,51029,2017,15
4904,1.0,51031,2010,13
4905,1.0,51031,2011,21
4906,1.0,51031,2012,45
4907,1.0,51031,2013,29
4908,1.0,51031,2014,34
4909,1.0,51031,2015,8
4910,1.0,51031,2016,34
4911,1.0,51031,2017,18
4912,1.0,51033,2010,14
4913,1.0,51033,2011,36
4914,1.0,51033,2012,40
4915,1.0,51033,2013,25
4916,1.0,51033,2014,24
4917,1.0,51033,2015,19
4918,1.0,51033,2016,31
4919,1.0,51033,2017,17
4920,1.0,51035,2010,33
4921,1.0,51035,2011,42
4922,1.0,51035,2012,74
4923,1.0,51035,2013,52
4924,1.0,51035,2014,45
4925,1.0,51035,2015,50
4926,1.0,51035,2016,46
4927,1.0,51035,2017,31
4928,1.0,51036,2012,3
4929,1.0,51036,2013,4
4930,1.0,51036,2014,2
4931,1.0,51036,2015,1
4932,1.0,51036,2017,1
4933,1.0,51037,2010,8
4934,1.0,51037,2011,3
4935,1.0,51037,2012,13
4936,1.0,51037,2013,50
4937,1.0,51037,2014,11
4938,1.0,51037,2015,23
4939,1.0,51037,2016,5
4940,1.0,51037,2017,4
4941,1.0,51041,2010,135
4942,1.0,51041,2011,180
4943,1.0,51041,2012,200
4944,1.0,51041,2013,206
4945,1.0,51041,2014,270
4946,1.0,51041,2015,188
4947,1.0,51041,2016,189
4948,1.0,51041,2017,150
4949,1.0,51043,2010,3
4950,1.0,51043,2011,11
4951,1.0,51043,2012,3
4952,1.0,51043,2013,10
4953,1.0,51043,2014,10
4954,1.0,51043,2015,7
4955,1.0,51043,2016,3
4956,1.0,51043,2017,3
4957,1.0,51045,2010,13
4958,1.0,51045,2011,3
4959,1.0,51045,2012,2
4960,1.0,51045,2013,3
4961,1.0,51045,2014,5
4962,1.0,51045,2015,4
4963,1.0,51045,2016,1
4964,1.0,51045,2017,3
4965,1.0,51047,2010,66
4966,1.0,51047,2011,78
4967,1.0,51047,2012,112
4968,1.0,51047,2013,46
4969,1.0,51047,2014,52
4970,1.0,51047,2015,37
4971,1.0,51047,2016,38
4972,1.0,51047,2017,32
4973,1.0,51049,2010,3
4974,1.0,51049,2011,2
4975,1.0,51049,2012,8
4976,1.0,51049,2013,12
4977,1.0,51049,2014,7
4978,1.0,51049,2015,6
4979,1.0,51049,2016,4
4980,1.0,51049,2017,3
4981,1.0,51051,2010,76
4982,1.0,51051,2011,60
4983,1.0,51051,2012,36
4984,1.0,51051,2013,70
4985,1.0,51051,2014,79
4986,1.0,51051,2015,52
4987,1.0,51051,2016,51
4988,1.0,51051,2017,61
4989,1.0,51053,2010,11
4990,1.0,51053,2011,6
4991,1.0,51053,2012,2
4992,1.0,51053,2013,4
4993,1.0,51053,2014,18
4994,1.0,51053,2015,11
4995,1.0,51053,2016,3
4996,1.0,51053,2017,9
4997,1.0,51057,2010,5
4998,1.0,51057,2011,3
4999,1.0,51057,2012,18
5000,1.0,51057,2013,7
5001,1.0,51057,2014,9
5002,1.0,51057,2015,3
5003,1.0,51057,2016,5
5004,1.0,51057,2017,1
5005,1.0,51059,2010,256
5006,1.0,51059,2011,340
5007,1.0,51059,2012,350
5008,1.0,51059,2013,309
5009,1.0,51059,2014,205
5010,1.0,51059,2015,222
5011,1.0,51059,2016,222
5012,1.0,51059,2017,171
5013,1.0,51061,2010,63
5014,1.0,51061,2011,106
5015,1.0,51061,2012,117
5016,1.0,51061,2013,102
5017,1.0,51061,2014,56
5018,1.0,51061,2015,73
5019,1.0,51061,2016,30
5020,1.0,51061,2017,29
5021,1.0,51063,2010,17
5022,1.0,51063,2011,15
5023,1.0,51063,2012,4
5024,1.0,51063,2013,12
5025,1.0,51063,2014,13
5026,1.0,51063,2015,1
5027,1.0,51063,2016,18
5028,1.0,51063,2017,7
5029,1.0,51065,2010,4
5030,1.0,51065,2011,9
5031,1.0,51065,2012,10
5032,1.0,51065,2013,1
5033,1.0,51065,2014,12
5034,1.0,51065,2015,10
5035,1.0,51065,2016,23
5036,1.0,51065,2017,8
5037,1.0,51067,2010,53
5038,1.0,51067,2011,54
5039,1.0,51067,2012,68
5040,1.0,51067,2013,144
5041,1.0,51067,2014,111
5042,1.0,51067,2015,57
5043,1.0,51067,2016,73
5044,1.0,51067,2017,49
5045,1.0,51069,2010,65
5046,1.0,51069,2011,95
5047,1.0,51069,2012,86
5048,1.0,51069,2013,117
5049,1.0,51069,2014,78
5050,1.0,51069,2015,85
5051,1.0,51069,2016,64
5052,1.0,51069,2017,55
5053,1.0,51071,2010,143
5054,1.0,51071,2011,126
5055,1.0,51071,2012,141
5056,1.0,51071,2013,111
5057,1.0,51071,2014,94
5058,1.0,51071,2015,31
5059,1.0,51071,2016,69
5060,1.0,51071,2017,41
5061,1.0,51073,2010,18
5062,1.0,51073,2011,10
5063,1.0,51073,2012,39
5064,1.0,51073,2013,27
5065,1.0,51073,2014,12
5066,1.0,51073,2015,20
5067,1.0,51073,2016,20
5068,1.0,51073,2017,33
5069,1.0,51075,2010,10
5070,1.0,51075,2011,2
5071,1.0,51075,2012,5
5072,1.0,51075,2013,3
5073,1.0,51075,2014,3
5074,1.0,51075,2015,2
5075,1.0,51075,2016,7
5076,1.0,51075,2017,7
5077,1.0,51077,2010,21
5078,1.0,51077,2011,9
5079,1.0,51077,2012,16
5080,1.0,51077,2013,34
5081,1.0,51077,2014,17
5082,1.0,51077,2015,10
5083,1.0,51077,2016,23
5084,1.0,51077,2017,38
5085,1.0,51079,2010,10
5086,1.0,51079,2011,5
5087,1.0,51079,2012,15
5088,1.0,51079,2013,10
5089,1.0,51079,2014,6
5090,1.0,51079,2015,4
5091,1.0,51079,2016,3
5092,1.0,51079,2017,6
5093,1.0,51081,2010,19
5094,1.0,51081,2011,12
5095,1.0,51081,2012,8
5096,1.0,51081,2013,2
5097,1.0,51081,2014,4
5098,1.0,51081,2015,4
5099,1.0,51081,2016,7
5100,1.0,51081,2017,7
5101,1.0,51083,2010,39
5102,1.0,51083,2011,40
5103,1.0,51083,2012,36
5104,1.0,51083,2013,54
5105,1.0,51083,2014,55
5106,1.0,51083,2015,29
5107,1.0,51083,2016,19
5108,1.0,51083,2017,40
5109,1.0,51085,2010,94
5110,1.0,51085,2011,83
5111,1.0,51085,2012,61
5112,1.0,51085,2013,96
5113,1.0,51085,2014,79
5114,1.0,51085,2015,42
5115,1.0,51085,2016,52
5116,1.0,51085,2017,77
5117,1.0,51087,2010,96
5118,1.0,51087,2011,133
5119,1.0,51087,2012,138
5120,1.0,51087,2013,137
5121,1.0,51087,2014,155
5122,1.0,51087,2015,193
5123,1.0,51087,2016,212
5124,1.0,51087,2017,216
5125,1.0,51089,2010,22
5126,1.0,51089,2011,45
5127,1.0,51089,2012,58
5128,1.0,51089,2013,35
5129,1.0,51089,2014,38
5130,1.0,51089,2015,68
5131,1.0,51089,2016,33
5132,1.0,51089,2017,105
5133,1.0,51091,2010,1
5134,1.0,51091,2012,1
5135,1.0,51091,2014,1
5136,1.0,51093,2010,6
5137,1.0,51093,2011,1
5138,1.0,51093,2012,12
5139,1.0,51093,2013,20
5140,1.0,51093,2014,3
5141,1.0,51093,2015,7
5142,1.0,51093,2016,12
5143,1.0,51093,2017,14
5144,1.0,51095,2010,9
5145,1.0,51095,2011,23
5146,1.0,51095,2012,12
5147,1.0,51095,2013,11
5148,1.0,51095,2014,15
5149,1.0,51095,2015,6
5150,1.0,51095,2016,12
5151,1.0,51095,2017,22
5152,1.0,51097,2012,4
5153,1.0,51097,2013,4
5154,1.0,51097,2014,2
5155,1.0,51097,2015,1
5156,1.0,51097,2016,3
5157,1.0,51097,2017,10
5158,1.0,51099,2010,25
5159,1.0,51099,2011,28
5160,1.0,51099,2012,41
5161,1.0,51099,2013,42
5162,1.0,51099,2014,24
5163,1.0,51099,2015,17
5164,1.0,51099,2016,11
5165,1.0,51099,2017,15
5166,1.0,51101,2010,6
5167,1.0,51101,2011,8
5168,1.0,51101,2012,8
5169,1.0,51101,2013,1
5170,1.0,51101,2014,4
5171,1.0,51101,2015,1
5172,1.0,51101,2016,6
5173,1.0,51101,2017,2
5174,1.0,51103,2010,1
5175,1.0,51103,2011,8
5176,1.0,51103,2012,3
5177,1.0,51103,2013,5
5178,1.0,51103,2014,5
5179,1.0,51103,2015,5
5180,1.0,51103,2016,8
5181,1.0,51103,2017,4
5182,1.0,51105,2010,63
5183,1.0,51105,2011,29
5184,1.0,51105,2012,103
5185,1.0,51105,2013,81
5186,1.0,51105,2014,101
5187,1.0,51105,2015,77
5188,1.0,51105,2016,64
5189,1.0,51105,2017,92
5190,1.0,51107,2010,102
5191,1.0,51107,2011,92
5192,1.0,51107,2012,92
5193,1.0,51107,2013,98
5194,1.0,51107,2014,95
5195,1.0,51107,2015,98
5196,1.0,51107,2016,55
5197,1.0,51107,2017,38
5198,1.0,51109,2010,22
5199,1.0,51109,2011,29
5200,1.0,51109,2012,39
5201,1.0,51109,2013,22
5202,1.0,51109,2014,17
5203,1.0,51109,2015,28
5204,1.0,51109,2016,10
5205,1.0,51109,2017,13
5206,1.0,51111,2010,11
5207,1.0,51111,2011,10
5208,1.0,51111,2012,16
5209,1.0,51111,2013,7
5210,1.0,51111,2014,23
5211,1.0,51111,2015,8
5212,1.0,51111,2016,2
5213,1.0,51111,2017,8
5214,1.0,51113,2010,9
5215,1.0,51113,2011,5
5216,1.0,51113,2012,9
5217,1.0,51113,2013,4
5218,1.0,51113,2014,11
5219,1.0,51113,2015,3
5220,1.0,51113,2016,6
5221,1.0,51113,2017,2
5222,1.0,51115,2010,5
5223,1.0,51115,2011,2
5224,1.0,51115,2012,13
5225,1.0,51115,2013,9
5226,1.0,51115,2014,7
5227,1.0,51115,2015,20
5228,1.0,51115,2016,7
5229,1.0,51115,2017,3
5230,1.0,51117,2010,11
5231,1.0,51117,2011,16
5232,1.0,51117,2012,81
5233,1.0,51117,2013,41
5234,1.0,51117,2014,49
5235,1.0,51117,2015,33
5236,1.0,51117,2016,27
5237,1.0,51117,2017,28
5238,1.0,51119,2010,4
5239,1.0,51119,2011,2
5240,1.0,51119,2012,12
5241,1.0,51119,2013,2
5242,1.0,51119,2014,6
5243,1.0,51119,2015,11
5244,1.0,51119,2016,6
5245,1.0,51119,2017,6
5246,1.0,51121,2010,171
5247,1.0,51121,2011,127
5248,1.0,51121,2012,105
5249,1.0,51121,2013,128
5250,1.0,51121,2014,121
5251,1.0,51121,2015,156
5252,1.0,51121,2016,126
5253,1.0,51121,2017,135
5254,1.0,51125,2010,1
5255,1.0,51125,2011,4
5256,1.0,51125,2012,5
5257,1.0,51125,2013,3
5258,1.0,51125,2015,5
5259,1.0,51125,2016,13
5260,1.0,51125,2017,15
5261,1.0,51127,2010,10
5262,1.0,51127,2011,12
5263,1.0,51127,2012,10
5264,1.0,51127,2013,16
5265,1.0,51127,2014,7
5266,1.0,51127,2015,9
5267,1.0,51127,2016,8
5268,1.0,51127,2017,1
5269,1.0,51131,2011,2
5270,1.0,51131,2012,4
5271,1.0,51131,2013,3
5272,1.0,51131,2014,3
5273,1.0,51131,2015,10
5274,1.0,51131,2016,13
5275,1.0,51131,2017,4
5276,1.0,51133,2010,4
5277,1.0,51133,2011,2
5278,1.0,51133,2012,4
5279,1.0,51133,2013,2
5280,1.0,51133,2014,4
5281,1.0,51133,2015,28
5282,1.0,51133,2016,46
5283,1.0,51133,2017,15
5284,1.0,51135,2010,3
5285,1.0,51135,2011,7
5286,1.0,51135,2012,3
5287,1.0,51135,2013,9
5288,1.0,51135,2014,12
5289,1.0,51135,2015,12
5290,1.0,51135,2016,24
5291,1.0,51135,2017,6
5292,1.0,51137,2010,33
5293,1.0,51137,2011,28
5294,1.0,51137,2012,51
5295,1.0,51137,2013,18
5296,1.0,51137,2014,26
5297,1.0,51137,2015,30
5298,1.0,51137,2016,23
5299,1.0,51137,2017,16
5300,1.0,51139,2010,33
