Tag,FIPS,YYYY,DrugReports
0.0,51197,2011,3
0.0,51197,2012,5
0.0,51197,2013,4
0.0,51197,2014,3
0.0,51197,2015,2
0.0,51197,2016,4
0.0,51197,2017,5
0.0,51199,2010,1
0.0,51199,2011,1
0.0,51199,2012,1
0.0,51199,2013,1
0.0,51199,2014,3
0.0,51199,2015,2
0.0,51199,2016,3
0.0,51199,2017,4
0.0,51510,2010,1
0.0,51510,2013,1
0.0,51510,2016,5
0.0,51510,2017,2
0.0,51520,2010,1
0.0,51520,2013,1
0.0,51520,2017,1
0.0,51530,2010,1
0.0,51530,2013,1
0.0,51530,2016,1
0.0,51540,2010,1
0.0,51540,2013,1
0.0,51540,2014,1
0.0,51540,2016,1
0.0,51540,2017,2
0.0,51550,2010,4
0.0,51550,2011,1
0.0,51550,2013,3
0.0,51550,2014,2
0.0,51550,2016,1
0.0,51550,2017,5
0.0,51570,2010,3
0.0,51570,2013,1
0.0,51570,2016,1
0.0,51570,2017,2
0.0,51590,2010,2
0.0,51590,2013,3
0.0,51590,2017,1
0.0,51600,2010,2
0.0,51600,2012,1
0.0,51600,2013,1
0.0,51600,2016,3
0.0,51600,2017,4
0.0,51610,2010,1
0.0,51620,2014,1
0.0,51620,2016,1
0.0,51630,2010,3
0.0,51630,2013,3
0.0,51630,2016,1
0.0,51630,2017,1
0.0,51640,2010,1
0.0,51650,2010,3
0.0,51650,2013,3
0.0,51650,2015,2
0.0,51650,2016,2
0.0,51650,2017,4
0.0,51660,2010,1
0.0,51660,2013,2
0.0,51660,2017,1
0.0,51670,2014,1
0.0,51680,2010,2
0.0,51680,2013,2
0.0,51680,2016,1
0.0,51680,2017,1
0.0,51683,2015,1
0.0,51683,2016,1
0.0,51690,2010,1
0.0,51690,2013,3
0.0,51690,2017,2
0.0,51700,2010,4
0.0,51700,2012,1
0.0,51700,2013,4
0.0,51700,2014,1
0.0,51700,2016,3
0.0,51700,2017,3
0.0,51710,2010,1
0.0,51710,2013,4
0.0,51710,2014,1
0.0,51710,2015,1
0.0,51710,2016,3
0.0,51710,2017,3
0.0,51730,2010,2
0.0,51730,2013,2
0.0,51735,2010,1
0.0,51740,2010,2
0.0,51740,2012,1
0.0,51740,2013,4
0.0,51740,2014,1
0.0,51740,2015,1
0.0,51740,2016,2
0.0,51740,2017,3
0.0,51750,2010,2
0.0,51750,2013,3
0.0,51750,2014,1
0.0,51750,2017,1
0.0,51760,2010,4
0.0,51760,2012,2
0.0,51760,2013,3
0.0,51760,2014,2
0.0,51760,2016,5
0.0,51760,2017,4
0.0,51770,2010,4
0.0,51770,2011,4
0.0,51770,2012,4
0.0,51770,2013,3
0.0,51770,2014,3
0.0,51770,2015,5
0.0,51770,2016,6
0.0,51770,2017,7
0.0,51775,2010,2
0.0,51775,2013,2
0.0,51775,2017,2
0.0,51790,2010,2
0.0,51790,2013,2
0.0,51800,2010,2
0.0,51800,2013,4
0.0,51800,2014,1
0.0,51800,2015,1
0.0,51800,2016,2
0.0,51800,2017,3
0.0,51810,2010,6
0.0,51810,2011,1
0.0,51810,2013,3
0.0,51810,2014,2
0.0,51810,2016,2
0.0,51810,2017,4
0.0,51820,2010,2
0.0,51820,2013,1
0.0,51820,2017,1
0.0,51830,2014,1
0.0,51840,2010,3
0.0,51840,2012,1
0.0,51840,2013,3
0.0,51840,2014,3
0.0,51840,2016,1
0.0,51840,2017,4
0.0,54001,2016,1
0.0,54003,2010,2
0.0,54003,2011,3
0.0,54003,2012,2
0.0,54003,2013,3
0.0,54003,2014,3
0.0,54003,2015,4
0.0,54003,2016,5
0.0,54003,2017,5
0.0,54005,2010,1
0.0,54007,2011,2
0.0,54007,2014,1
0.0,54007,2016,1
0.0,54009,2012,1
0.0,54011,2011,1
0.0,54011,2012,1
0.0,54011,2013,2
0.0,54011,2014,1
0.0,54011,2015,1
0.0,54011,2016,2
0.0,54011,2017,6
0.0,54013,2012,1
0.0,54017,2012,1
0.0,54017,2015,1
0.0,54019,2010,1
0.0,54019,2015,1
0.0,54019,2016,1
0.0,54021,2011,1
0.0,54021,2015,1
0.0,54021,2016,1
0.0,54023,2016,1
0.0,54025,2015,1
0.0,54025,2016,1
0.0,54025,2017,1
0.0,54027,2012,1
0.0,54027,2013,1
0.0,54027,2015,1
0.0,54027,2016,2
0.0,54027,2017,2
0.0,54029,2010,1
0.0,54029,2011,1
0.0,54029,2013,1
0.0,54029,2015,1
0.0,54029,2016,1
0.0,54029,2017,2
0.0,54031,2010,1
0.0,54031,2012,1
0.0,54031,2015,1
0.0,54033,2010,1
0.0,54033,2012,1
0.0,54033,2014,1
0.0,54033,2015,1
0.0,54033,2016,3
0.0,54033,2017,3
0.0,54035,2010,1
0.0,54035,2014,1
0.0,54035,2015,1
0.0,54035,2017,1
0.0,54037,2014,1
0.0,54037,2016,3
0.0,54037,2017,2
0.0,54039,2010,2
0.0,54039,2011,3
0.0,54039,2012,1
0.0,54039,2013,2
0.0,54039,2014,3
0.0,54039,2015,2
0.0,54039,2016,6
0.0,54039,2017,7
0.0,54041,2011,1
0.0,54041,2012,1
0.0,54041,2014,1
0.0,54041,2015,2
0.0,54045,2010,1
0.0,54045,2012,1
0.0,54045,2013,1
0.0,54045,2014,2
0.0,54045,2016,1
0.0,54045,2017,2
0.0,54047,2010,1
0.0,54047,2012,1
0.0,54047,2014,2
0.0,54047,2015,1
0.0,54047,2016,2
0.0,54049,2011,1
0.0,54049,2012,1
0.0,54049,2013,1
0.0,54049,2014,1
0.0,54049,2015,2
0.0,54049,2016,2
0.0,54049,2017,2
0.0,54051,2010,1
0.0,54051,2011,1
0.0,54051,2012,1
0.0,54051,2013,1
0.0,54051,2014,1
0.0,54051,2016,1
0.0,54051,2017,2
0.0,54053,2011,1
0.0,54053,2016,1
0.0,54055,2010,2
0.0,54055,2011,2
0.0,54055,2012,2
0.0,54055,2013,1
0.0,54055,2014,1
0.0,54055,2015,2
0.0,54055,2016,1
0.0,54055,2017,2
0.0,54057,2010,1
0.0,54057,2011,3
0.0,54057,2016,4
0.0,54057,2017,3
0.0,54059,2010,1
0.0,54059,2012,1
0.0,54059,2013,1
0.0,54063,2011,1
0.0,54063,2016,1
0.0,54065,2011,1
0.0,54065,2012,2
0.0,54065,2014,2
0.0,54065,2016,2
0.0,54065,2017,3
0.0,54067,2010,1
0.0,54067,2014,1
0.0,54067,2015,2
0.0,54067,2016,2
0.0,54067,2017,4
0.0,54069,2010,4
0.0,54069,2012,2
0.0,54069,2013,2
0.0,54069,2014,1
0.0,54069,2015,2
0.0,54069,2016,1
0.0,54069,2017,4
0.0,54071,2011,1
0.0,54075,2010,2
0.0,54075,2011,1
0.0,54077,2010,1
0.0,54077,2015,1
0.0,54079,2016,1
0.0,54079,2017,1
0.0,54081,2010,1
0.0,54081,2011,3
0.0,54081,2012,1
0.0,54081,2014,1
0.0,54081,2015,1
0.0,54081,2016,5
0.0,54081,2017,6
0.0,54083,2016,1
0.0,54087,2010,1
0.0,54087,2011,1
0.0,54087,2012,1
0.0,54093,2014,1
0.0,54097,2010,1
0.0,54097,2011,1
0.0,54097,2013,1
0.0,54097,2014,1
0.0,54099,2010,1
0.0,54099,2013,1
0.0,54099,2016,1
0.0,54099,2017,1
0.0,54101,2013,1
0.0,54107,2010,1
0.0,54107,2011,2
0.0,54107,2012,1
0.0,54107,2013,1
0.0,54107,2014,3
0.0,54107,2015,3
0.0,54107,2016,3
0.0,54107,2017,8
1.0,21001,2010,1
1.0,21001,2011,4
1.0,21001,2012,6
1.0,21001,2013,3
1.0,21001,2014,3
1.0,21001,2015,4
1.0,21001,2016,4
1.0,21001,2017,4
1.0,21003,2010,3
1.0,21003,2011,6
1.0,21003,2012,6
1.0,21003,2013,4
1.0,21003,2014,6
1.0,21003,2015,3
1.0,21003,2016,4
1.0,21003,2017,4
1.0,21005,2010,4
1.0,21005,2011,5
1.0,21005,2012,4
1.0,21005,2013,2
1.0,21005,2014,1
1.0,21005,2015,3
1.0,21005,2016,3
1.0,21005,2017,1
1.0,21007,2010,1
1.0,21007,2011,1
1.0,21007,2012,1
1.0,21007,2013,1
1.0,21009,2010,6
1.0,21009,2011,6
1.0,21009,2012,5
1.0,21009,2013,7
1.0,21009,2014,6
1.0,21009,2015,5
1.0,21009,2016,5
1.0,21009,2017,5
1.0,21011,2010,4
1.0,21011,2011,6
1.0,21011,2012,4
1.0,21011,2013,3
1.0,21011,2014,3
1.0,21011,2015,3
1.0,21011,2016,4
1.0,21011,2017,4
1.0,21013,2010,7
1.0,21013,2011,4
1.0,21013,2012,6
1.0,21013,2013,7
1.0,21013,2014,6
1.0,21013,2015,6
1.0,21013,2016,6
1.0,21013,2017,6
1.0,21015,2010,6
1.0,21015,2011,5
1.0,21015,2012,5
1.0,21015,2013,5
1.0,21015,2014,5
1.0,21015,2015,5
1.0,21015,2016,4
1.0,21015,2017,4
1.0,21017,2010,4
1.0,21017,2011,4
1.0,21017,2012,2
1.0,21017,2013,4
1.0,21017,2014,3
1.0,21017,2015,2
1.0,21017,2016,3
1.0,21017,2017,2
1.0,21019,2010,5
1.0,21019,2011,6
1.0,21019,2012,5
1.0,21019,2013,5
1.0,21019,2014,7
1.0,21019,2015,6
1.0,21019,2016,4
1.0,21019,2017,5
1.0,21021,2010,3
1.0,21021,2011,3
1.0,21021,2012,5
1.0,21021,2013,4
1.0,21021,2014,3
1.0,21021,2015,4
1.0,21021,2016,3
1.0,21021,2017,4
1.0,21023,2010,2
1.0,21023,2011,3
1.0,21023,2012,4
1.0,21023,2013,3
1.0,21023,2014,2
1.0,21023,2016,2
1.0,21025,2010,4
1.0,21025,2011,2
1.0,21025,2012,4
1.0,21025,2013,4
1.0,21025,2014,4
1.0,21025,2015,3
1.0,21025,2016,3
1.0,21025,2017,4
1.0,21027,2010,3
1.0,21027,2011,1
1.0,21027,2012,3
1.0,21027,2013,2
1.0,21027,2014,4
1.0,21027,2015,1
1.0,21027,2016,2
1.0,21027,2017,2
1.0,21029,2010,5
1.0,21029,2011,6
1.0,21029,2012,5
1.0,21029,2013,5
1.0,21029,2014,6
1.0,21029,2015,5
1.0,21029,2016,5
1.0,21029,2017,5
1.0,21031,2010,2
1.0,21031,2011,1
1.0,21031,2012,3
1.0,21031,2013,2
1.0,21031,2014,4
1.0,21031,2015,3
1.0,21031,2016,3
1.0,21031,2017,2
1.0,21033,2010,3
1.0,21033,2011,3
1.0,21033,2012,3
1.0,21033,2013,2
1.0,21033,2014,5
1.0,21033,2015,3
1.0,21033,2016,4
1.0,21033,2017,4
1.0,21035,2010,3
1.0,21035,2011,3
1.0,21035,2012,5
1.0,21035,2013,3
1.0,21035,2014,4
1.0,21035,2015,3
1.0,21035,2016,4
1.0,21035,2017,4
1.0,21037,2010,5
1.0,21037,2011,6
1.0,21037,2012,7
1.0,21037,2013,6
1.0,21037,2014,5
1.0,21037,2015,4
1.0,21037,2016,5
1.0,21037,2017,6
1.0,21039,2010,2
1.0,21039,2012,1
1.0,21039,2014,1
1.0,21039,2015,1
1.0,21041,2010,5
1.0,21041,2011,4
1.0,21041,2012,5
1.0,21041,2013,4
1.0,21041,2014,5
1.0,21041,2015,4
1.0,21041,2016,5
1.0,21041,2017,3
1.0,21043,2010,5
1.0,21043,2011,5
1.0,21043,2012,6
1.0,21043,2013,5
1.0,21043,2014,3
1.0,21043,2015,4
1.0,21043,2016,3
1.0,21043,2017,3
1.0,21045,2010,4
1.0,21045,2011,4
1.0,21045,2012,5
1.0,21045,2013,4
1.0,21045,2014,4
1.0,21045,2015,5
1.0,21045,2016,4
1.0,21045,2017,2
1.0,21047,2010,5
1.0,21047,2011,5
1.0,21047,2012,4
1.0,21047,2013,6
1.0,21047,2014,6
1.0,21047,2015,7
1.0,21047,2016,6
1.0,21047,2017,4
1.0,21049,2010,5
1.0,21049,2011,3
1.0,21049,2012,4
1.0,21049,2013,4
1.0,21049,2014,5
1.0,21049,2015,2
1.0,21049,2016,3
1.0,21049,2017,3
1.0,21051,2010,4
1.0,21051,2011,4
1.0,21051,2012,5
1.0,21051,2013,4
1.0,21051,2014,4
1.0,21051,2015,3
1.0,21051,2016,3
1.0,21051,2017,2
1.0,21053,2010,4
1.0,21053,2011,2
1.0,21053,2012,3
1.0,21053,2013,4
1.0,21053,2014,5
1.0,21053,2015,3
1.0,21053,2016,4
1.0,21053,2017,4
1.0,21055,2010,2
1.0,21055,2011,3
1.0,21055,2012,3
1.0,21055,2013,3
1.0,21055,2014,3
1.0,21055,2015,3
1.0,21055,2016,2
1.0,21057,2010,2
1.0,21057,2011,4
1.0,21057,2012,1
1.0,21057,2013,4
1.0,21057,2014,4
1.0,21057,2015,3
1.0,21057,2016,4
1.0,21057,2017,3
1.0,21059,2010,4
1.0,21059,2011,5
1.0,21059,2012,5
1.0,21059,2013,6
1.0,21059,2014,8
1.0,21059,2015,5
1.0,21059,2016,7
1.0,21059,2017,4
1.0,21061,2010,1
1.0,21061,2011,4
1.0,21061,2012,3
1.0,21061,2013,3
1.0,21061,2014,2
1.0,21061,2015,2
1.0,21061,2016,3
1.0,21061,2017,4
1.0,21063,2010,3
1.0,21063,2011,4
1.0,21063,2012,4
1.0,21063,2013,2
1.0,21063,2014,3
1.0,21063,2015,3
1.0,21063,2016,1
1.0,21063,2017,1
1.0,21065,2010,3
1.0,21065,2011,2
1.0,21065,2012,4
1.0,21065,2013,2
1.0,21065,2014,4
1.0,21065,2015,2
1.0,21065,2016,3
1.0,21065,2017,3
1.0,21067,2010,7
1.0,21067,2011,7
1.0,21067,2012,6
1.0,21067,2013,7
1.0,21067,2014,7
1.0,21067,2015,6
1.0,21067,2016,8
1.0,21067,2017,6
1.0,21069,2010,3
1.0,21069,2011,3
1.0,21069,2012,4
1.0,21069,2013,3
1.0,21069,2014,3
1.0,21069,2015,3
1.0,21069,2016,2
1.0,21069,2017,3
1.0,21071,2010,5
1.0,21071,2011,4
1.0,21071,2012,5
1.0,21071,2013,7
1.0,21071,2014,7
1.0,21071,2015,6
1.0,21071,2016,7
1.0,21071,2017,6
1.0,21073,2010,4
1.0,21073,2011,6
1.0,21073,2012,4
1.0,21073,2013,5
1.0,21073,2014,6
1.0,21073,2015,6
1.0,21073,2016,5
1.0,21073,2017,3
1.0,21075,2010,2
1.0,21075,2011,3
1.0,21075,2012,5
1.0,21075,2013,2
1.0,21075,2014,2
1.0,21075,2015,3
1.0,21075,2016,3
1.0,21075,2017,4
1.0,21077,2010,2
1.0,21077,2011,2
1.0,21077,2012,4
1.0,21077,2013,3
1.0,21077,2014,3
1.0,21077,2015,2
1.0,21077,2016,1
1.0,21077,2017,1
1.0,21079,2010,4
1.0,21079,2011,5
1.0,21079,2012,2
1.0,21079,2013,3
1.0,21079,2014,4
1.0,21079,2015,2
1.0,21079,2016,2
1.0,21079,2017,2
1.0,21081,2010,5
1.0,21081,2011,3
1.0,21081,2012,5
1.0,21081,2013,4
1.0,21081,2014,4
1.0,21081,2015,6
1.0,21081,2016,4
1.0,21081,2017,3
1.0,21083,2010,3
1.0,21083,2011,2
1.0,21083,2012,4
1.0,21083,2013,5
1.0,21083,2014,4
1.0,21083,2015,4
1.0,21083,2016,3
1.0,21083,2017,4
1.0,21085,2010,4
1.0,21085,2011,4
1.0,21085,2012,5
1.0,21085,2013,3
1.0,21085,2014,5
1.0,21085,2015,4
1.0,21085,2016,3
1.0,21085,2017,5
1.0,21087,2010,3
1.0,21087,2011,3
1.0,21087,2012,3
1.0,21087,2013,2
1.0,21087,2014,1
1.0,21087,2015,1
1.0,21087,2016,1
1.0,21087,2017,4
1.0,21089,2010,5
1.0,21089,2011,4
1.0,21089,2012,4
1.0,21089,2013,5
1.0,21089,2014,3
1.0,21089,2015,5
1.0,21089,2016,3
1.0,21089,2017,3
1.0,21091,2014,1
1.0,21091,2017,2
1.0,21093,2010,4
1.0,21093,2011,7
1.0,21093,2012,4
1.0,21093,2013,3
1.0,21093,2014,7
1.0,21093,2015,5
1.0,21093,2016,5
1.0,21093,2017,4
1.0,21095,2010,6
1.0,21095,2011,6
1.0,21095,2012,7
1.0,21095,2013,5
1.0,21095,2014,6
1.0,21095,2015,4
1.0,21095,2016,6
1.0,21095,2017,6
1.0,21097,2010,5
1.0,21097,2011,2
1.0,21097,2012,4
1.0,21097,2013,5
1.0,21097,2014,5
1.0,21097,2015,4
1.0,21097,2016,3
1.0,21097,2017,4
1.0,21099,2010,2
1.0,21099,2011,4
1.0,21099,2012,2
1.0,21099,2013,3
1.0,21099,2014,2
1.0,21099,2015,2
1.0,21099,2016,3
1.0,21099,2017,2
1.0,21101,2010,2
1.0,21101,2011,4
1.0,21101,2012,2
1.0,21101,2013,3
1.0,21101,2014,4
1.0,21101,2015,5
1.0,21101,2016,5
1.0,21101,2017,4
1.0,21103,2010,3
1.0,21103,2011,3
1.0,21103,2012,5
1.0,21103,2013,3
1.0,21103,2014,3
1.0,21103,2015,5
1.0,21103,2016,4
1.0,21103,2017,3
1.0,21105,2011,1
1.0,21105,2012,1
1.0,21105,2013,3
1.0,21105,2014,1
1.0,21105,2015,1
1.0,21105,2016,1
1.0,21107,2010,4
1.0,21107,2011,6
1.0,21107,2012,5
1.0,21107,2013,4
1.0,21107,2014,5
1.0,21107,2015,5
1.0,21107,2016,5
1.0,21107,2017,6
1.0,21109,2010,4
1.0,21109,2011,4
1.0,21109,2012,4
1.0,21109,2013,4
1.0,21109,2014,4
1.0,21109,2015,3
1.0,21109,2016,3
1.0,21109,2017,4
1.0,21111,2010,7
1.0,21111,2011,7
1.0,21111,2012,7
1.0,21111,2013,7
1.0,21111,2014,7
1.0,21111,2015,8
1.0,21111,2016,8
1.0,21111,2017,8
1.0,21113,2010,4
1.0,21113,2011,4
1.0,21113,2012,6
1.0,21113,2013,4
1.0,21113,2014,5
1.0,21113,2015,4
1.0,21113,2016,3
1.0,21113,2017,4
1.0,21115,2010,4
1.0,21115,2011,5
1.0,21115,2012,3
1.0,21115,2013,4
1.0,21115,2014,3
1.0,21115,2015,5
1.0,21115,2016,4
1.0,21115,2017,3
1.0,21117,2010,7
1.0,21117,2011,6
1.0,21117,2012,7
1.0,21117,2013,7
1.0,21117,2014,8
1.0,21117,2015,4
1.0,21117,2016,6
1.0,21117,2017,6
1.0,21119,2010,4
1.0,21119,2011,3
1.0,21119,2012,4
1.0,21119,2013,4
1.0,21119,2014,4
1.0,21119,2015,2
1.0,21119,2016,5
1.0,21119,2017,5
1.0,21121,2010,5
1.0,21121,2011,4
1.0,21121,2012,6
1.0,21121,2013,5
1.0,21121,2014,6
1.0,21121,2015,7
1.0,21121,2016,5
1.0,21121,2017,6
1.0,21123,2010,2
1.0,21123,2011,2
1.0,21123,2012,1
1.0,21123,2014,2
1.0,21123,2015,1
1.0,21123,2016,3
1.0,21123,2017,2
1.0,21125,2010,6
1.0,21125,2011,5
1.0,21125,2012,5
1.0,21125,2013,5
1.0,21125,2014,6
1.0,21125,2015,7
1.0,21125,2016,5
1.0,21125,2017,4
1.0,21127,2010,4
1.0,21127,2011,2
1.0,21127,2012,2
1.0,21127,2013,4
1.0,21127,2014,3
1.0,21127,2015,5
1.0,21127,2016,3
1.0,21127,2017,5
1.0,21129,2010,2
1.0,21129,2011,4
1.0,21129,2012,5
1.0,21129,2013,3
1.0,21129,2014,3
1.0,21129,2015,4
1.0,21129,2016,4
1.0,21129,2017,3
1.0,21131,2010,3
1.0,21131,2011,4
1.0,21131,2012,5
1.0,21131,2013,4
1.0,21131,2014,4
1.0,21131,2015,2
1.0,21131,2016,2
1.0,21131,2017,2
1.0,21133,2010,4
1.0,21133,2011,3
1.0,21133,2012,4
1.0,21133,2013,4
1.0,21133,2014,3
1.0,21133,2015,5
1.0,21133,2016,4
1.0,21133,2017,3
1.0,21135,2010,3
1.0,21135,2011,2
1.0,21135,2012,2
1.0,21135,2013,3
1.0,21135,2014,5
1.0,21135,2015,4
1.0,21135,2016,4
1.0,21135,2017,5
1.0,21137,2010,2
1.0,21137,2011,3
1.0,21137,2012,3
1.0,21137,2013,2
1.0,21137,2014,5
1.0,21137,2015,3
1.0,21137,2016,3
1.0,21137,2017,2
1.0,21139,2010,3
1.0,21139,2011,1
1.0,21139,2012,2
1.0,21139,2013,3
1.0,21139,2014,2
1.0,21139,2015,1
1.0,21139,2016,4
1.0,21139,2017,2
1.0,21141,2010,2
1.0,21141,2011,4
1.0,21141,2012,3
1.0,21141,2013,4
1.0,21141,2014,4
1.0,21141,2015,4
1.0,21141,2016,4
1.0,21141,2017,5
1.0,21143,2010,2
1.0,21143,2011,1
1.0,21143,2012,3
1.0,21143,2013,2
1.0,21143,2014,3
1.0,21143,2015,6
1.0,21143,2016,3
1.0,21143,2017,4
1.0,21145,2010,4
1.0,21145,2011,4
1.0,21145,2012,6
1.0,21145,2013,5
1.0,21145,2014,6
1.0,21145,2015,6
1.0,21145,2016,4
1.0,21145,2017,5
1.0,21147,2010,4
1.0,21147,2011,4
1.0,21147,2012,5
1.0,21147,2013,5
1.0,21147,2014,5
1.0,21147,2015,4
1.0,21147,2016,4
1.0,21147,2017,4
1.0,21149,2010,4
1.0,21149,2011,2
1.0,21149,2013,1
1.0,21149,2014,2
1.0,21149,2015,3
1.0,21149,2016,2
1.0,21149,2017,2
1.0,21151,2010,4
1.0,21151,2011,5
1.0,21151,2012,6
1.0,21151,2013,6
1.0,21151,2014,7
1.0,21151,2015,6
1.0,21151,2016,5
1.0,21151,2017,7
1.0,21153,2010,3
1.0,21153,2011,4
1.0,21153,2012,3
1.0,21153,2013,5
1.0,21153,2014,6
1.0,21153,2015,4
1.0,21153,2016,3
1.0,21153,2017,4
1.0,21155,2010,4
1.0,21155,2011,4
1.0,21155,2012,4
1.0,21155,2013,3
1.0,21155,2014,3
1.0,21155,2015,3
1.0,21155,2016,4
1.0,21155,2017,4
1.0,21157,2010,3
1.0,21157,2011,3
1.0,21157,2012,4
1.0,21157,2013,2
1.0,21157,2014,6
1.0,21157,2015,1
1.0,21157,2016,3
1.0,21157,2017,4
1.0,21159,2010,3
1.0,21159,2011,2
1.0,21159,2012,2
1.0,21159,2013,3
1.0,21159,2014,3
1.0,21159,2015,6
1.0,21159,2016,4
1.0,21159,2017,5
1.0,21161,2010,5
1.0,21161,2011,3
1.0,21161,2012,4
1.0,21161,2013,4
1.0,21161,2014,4
1.0,21161,2015,3
1.0,21161,2016,5
1.0,21161,2017,3
1.0,21163,2010,2
1.0,21163,2011,5
1.0,21163,2012,7
1.0,21163,2013,3
1.0,21163,2014,6
1.0,21163,2015,3
1.0,21163,2016,3
1.0,21163,2017,2
1.0,21165,2010,3
1.0,21165,2011,4
1.0,21165,2012,3
1.0,21165,2013,2
1.0,21165,2014,1
1.0,21165,2015,2
1.0,21165,2017,1
1.0,21167,2010,4
1.0,21167,2011,4
1.0,21167,2012,4
1.0,21167,2013,3
1.0,21167,2014,4
1.0,21167,2015,2
1.0,21167,2016,4
1.0,21167,2017,4
1.0,21169,2010,2
1.0,21169,2011,1
1.0,21169,2012,3
1.0,21169,2013,2
1.0,21169,2014,2
1.0,21169,2015,2
1.0,21169,2016,1
1.0,21171,2010,3
1.0,21171,2011,3
1.0,21171,2012,1
1.0,21171,2013,2
1.0,21171,2015,2
1.0,21171,2016,2
1.0,21171,2017,4
1.0,21173,2010,5
1.0,21173,2011,5
1.0,21173,2012,5
1.0,21173,2013,5
1.0,21173,2014,5
1.0,21173,2015,5
1.0,21173,2016,4
1.0,21173,2017,5
1.0,21175,2010,4
1.0,21175,2011,4
1.0,21175,2012,4
1.0,21175,2013,2
1.0,21175,2014,3
1.0,21175,2015,3
1.0,21175,2016,4
1.0,21175,2017,2
1.0,21177,2010,6
1.0,21177,2011,5
1.0,21177,2012,6
1.0,21177,2013,6
1.0,21177,2014,6
1.0,21177,2015,5
1.0,21177,2016,3
1.0,21177,2017,4
1.0,21179,2010,3
1.0,21179,2011,5
1.0,21179,2012,6
1.0,21179,2013,5
1.0,21179,2014,6
1.0,21179,2015,5
1.0,21179,2016,5
1.0,21179,2017,5
1.0,21181,2010,3
1.0,21181,2011,2
1.0,21181,2012,4
1.0,21181,2013,4
1.0,21181,2014,5
1.0,21181,2015,3
1.0,21181,2016,4
1.0,21181,2017,2
1.0,21183,2010,5
1.0,21183,2011,2
1.0,21183,2012,5
1.0,21183,2013,4
1.0,21183,2014,3
1.0,21183,2015,3
1.0,21183,2016,4
1.0,21183,2017,2
1.0,21185,2010,3
1.0,21185,2011,5
1.0,21185,2012,6
1.0,21185,2013,3
1.0,21185,2014,4
1.0,21185,2015,5
1.0,21185,2016,3
1.0,21185,2017,3
1.0,21187,2010,3
1.0,21187,2011,2
1.0,21187,2012,2
1.0,21187,2013,3
1.0,21187,2014,3
1.0,21187,2015,1
1.0,21187,2016,3
1.0,21187,2017,2
1.0,21189,2010,2
1.0,21189,2011,3
1.0,21189,2012,2
1.0,21189,2013,1
1.0,21189,2014,1
1.0,21189,2015,2
1.0,21189,2016,1
1.0,21189,2017,1
1.0,21191,2010,5
1.0,21191,2011,4
1.0,21191,2012,3
1.0,21191,2013,5
1.0,21191,2014,3
1.0,21191,2015,2
1.0,21191,2016,2
1.0,21191,2017,3
1.0,21193,2010,4
1.0,21193,2011,6
1.0,21193,2012,6
1.0,21193,2013,4
1.0,21193,2014,5
1.0,21193,2015,3
1.0,21193,2016,4
1.0,21193,2017,6
1.0,21195,2010,3
1.0,21195,2011,7
1.0,21195,2012,7
1.0,21195,2013,6
1.0,21195,2014,5
1.0,21195,2015,5
1.0,21195,2016,6
1.0,21195,2017,6
1.0,21197,2010,3
1.0,21197,2011,4
1.0,21197,2012,4
1.0,21197,2013,5
1.0,21197,2014,5
1.0,21197,2015,4
1.0,21197,2016,4
1.0,21197,2017,4
1.0,21199,2010,6
1.0,21199,2011,5
1.0,21199,2012,5
1.0,21199,2013,4
1.0,21199,2014,6
1.0,21199,2015,6
1.0,21199,2016,6
1.0,21199,2017,5
1.0,21201,2010,1
1.0,21201,2011,2
1.0,21201,2012,2
1.0,21201,2013,1
1.0,21201,2015,1
1.0,21201,2016,1
1.0,21203,2010,4
1.0,21203,2011,6
1.0,21203,2012,6
1.0,21203,2013,6
1.0,21203,2014,7
1.0,21203,2015,6
1.0,21203,2016,4
1.0,21203,2017,4
1.0,21205,2010,5
1.0,21205,2011,6
1.0,21205,2012,3
1.0,21205,2013,5
1.0,21205,2014,4
1.0,21205,2015,4
1.0,21205,2016,4
1.0,21205,2017,3
1.0,21207,2010,4
1.0,21207,2011,3
1.0,21207,2012,4
1.0,21207,2013,3
1.0,21207,2014,2
1.0,21207,2015,3
1.0,21207,2016,3
1.0,21207,2017,3
1.0,21209,2010,3
1.0,21209,2011,4
1.0,21209,2012,4
1.0,21209,2013,3
1.0,21209,2014,4
1.0,21209,2015,3
1.0,21209,2016,5
1.0,21209,2017,3
1.0,21211,2010,2
1.0,21211,2011,3
1.0,21211,2012,2
1.0,21211,2013,2
1.0,21211,2014,5
1.0,21211,2015,2
1.0,21211,2016,4
1.0,21211,2017,3
1.0,21213,2010,4
1.0,21213,2011,5
1.0,21213,2012,3
1.0,21213,2013,4
1.0,21213,2014,5
1.0,21213,2015,5
1.0,21213,2016,5
1.0,21213,2017,3
1.0,21215,2010,2
1.0,21215,2011,5
1.0,21215,2012,4
1.0,21215,2013,1
1.0,21215,2015,1
1.0,21215,2016,1
1.0,21215,2017,1
1.0,21217,2010,6
1.0,21217,2011,6
1.0,21217,2012,6
1.0,21217,2013,4
1.0,21217,2014,3
1.0,21217,2015,5
1.0,21217,2016,6
1.0,21217,2017,4
1.0,21219,2010,2
1.0,21219,2011,5
1.0,21219,2012,1
1.0,21219,2013,4
1.0,21219,2014,1
1.0,21219,2015,2
1.0,21219,2016,2
1.0,21221,2010,2
1.0,21221,2012,2
