,YYYY,FIPS,DrugReports,Tag
13732,2014,39159,2,0.0
13733,2014,54097,8,2.0
13734,2014,42121,1,0.0
13735,2014,42121,6,1.0
13736,2014,39163,6,1.0
13737,2014,39163,2,1.0
13738,2014,21227,4,1.0
13739,2014,39165,227,2.0
13740,2014,51187,40,1.0
13741,2014,51187,16,1.0
13742,2014,42125,398,2.0
13743,2014,42125,4,0.0
13744,2014,21231,13,1.0
13745,2014,54101,12,1.0
13746,2014,42129,23,1.0
13747,2014,51193,1,1.0
13748,2014,51193,4,1.0
13749,2014,51840,3,1.0
13750,2014,51195,93,1.0
13751,2014,21237,1,1.0
13752,2014,21239,2,1.0
13753,2014,21239,1,1.0
13754,2014,42131,1,0.0
13755,2014,42131,58,2.0
13756,2014,42131,1,0.0
13757,2014,54109,1,1.0
13758,2014,51197,93,1.0
13759,2014,51197,6,0.0
13760,2014,42133,97,1.0
13761,2015,51001,5,1.0
13762,2015,39001,16,1.0
13763,2015,51003,4,1.0
13764,2015,51005,7,1.0
13765,2015,51005,1,0.0
13766,2015,42003,6,1.0
13767,2015,42003,10,1.0
13768,2015,51009,2,1.0
13769,2015,51011,6,1.0
13770,2015,42005,9,1.0
13771,2015,39007,306,2.0
13772,2015,39009,1,1.0
13773,2015,39009,3,0.0
13774,2015,51015,4,1.0
13775,2015,51015,2,1.0
13776,2015,21009,1,0.0
13777,2015,21011,4,2.0
13778,2014,51173,5,1.0
13779,2014,51175,1,1.0
13780,2014,51179,6,0.0
13781,2014,51179,102,2.0
13782,2014,39151,2,0.0
13783,2014,51800,2,1.0
13784,2014,39153,57,0.0
13785,2014,39153,251,2.0
13786,2014,39153,61,1.0
13787,2014,51181,1,0.0
13788,2014,42115,1,0.0
13789,2014,51183,1,1.0
13790,2014,21217,1,0.0
13791,2014,21217,4,1.0
13792,2014,21217,2,0.0
13793,2014,54091,1,1.0
13794,2014,42117,2,1.0
13795,2014,42117,2,1.0
13796,2014,21219,2,1.0
13797,2014,21223,4,1.0
13798,2014,39155,340,2.0
13799,2014,39155,2,0.0
13800,2014,39157,25,2.0
13801,2014,39157,4,0.0
13802,2014,54095,12,2.0
13803,2014,39161,5,1.0
13804,2014,39161,1,1.0
13805,2014,39161,9,1.0
13806,2014,39161,1,1.0
13807,2014,42121,1,1.0
13808,2014,51810,18,2.0
13809,2014,21227,10,1.0
13810,2014,21227,3,1.0
13811,2014,39165,10,1.0
13812,2014,42123,18,2.0
13813,2014,42123,1,0.0
13814,2014,51187,25,1.0
13815,2014,51187,6,1.0
13816,2014,39167,15,1.0
13817,2014,42125,2,0.0
13818,2014,21231,2,1.0
13819,2014,39169,52,1.0
13820,2014,42127,1,0.0
13821,2014,54099,7,2.0
13822,2014,42129,1,0.0
13823,2014,42129,51,1.0
13824,2014,42129,3,1.0
13825,2014,51195,3,0.0
13826,2014,51195,2,2.0
13827,2014,51195,1,0.0
13828,2014,39173,45,1.0
13829,2014,39173,1,1.0
13830,2014,54107,90,2.0
13831,2014,21239,10,2.0
13832,2014,39175,1,1.0
13833,2014,51197,4,1.0
13834,2014,42133,21,1.0
13835,2014,51199,3,1.0
13836,2015,21001,2,1.0
13837,2015,39001,11,1.0
13838,2015,42001,4,0.0
13839,2015,51003,6,1.0
13840,2015,51510,1,1.0
13841,2015,42003,1,0.0
13842,2015,21003,2,1.0
13843,2015,21003,8,1.0
13844,2015,39003,1,0.0
13845,2015,39003,32,1.0
13846,2015,39003,1,1.0
13847,2015,51009,2,0.0
13848,2015,51009,3,2.0
13849,2015,21005,2,0.0
13850,2015,21005,12,2.0
13851,2015,51013,13,1.0
13852,2015,51013,4,1.0
13853,2015,51013,7,1.0
13854,2015,51013,2,1.0
13855,2015,39005,33,1.0
13856,2015,39005,5,1.0
13857,2015,39005,6,1.0
13858,2015,39005,8,0.0
13859,2015,39009,20,1.0
13860,2015,39009,7,0.0
13861,2015,21009,2,1.0
13862,2015,42007,171,2.0
13863,2015,42007,2,0.0
13864,2015,42007,1,0.0
13865,2015,51019,34,1.0
13866,2015,51019,3,1.0
13867,2015,51023,23,2.0
13868,2015,21017,1,0.0
13869,2015,21017,4,2.0
13870,2015,21019,38,1.0
13871,2015,21019,3,1.0
13872,2015,21019,6,1.0
13873,2015,42015,4,0.0
13874,2015,42015,54,2.0
13875,2015,54007,1,1.0
13876,2015,21025,4,0.0
13877,2015,39015,39,1.0
13878,2015,39015,2,1.0
13879,2015,39015,12,1.0
13880,2014,21207,2,1.0
13881,2014,51167,10,1.0
13882,2014,39143,2,1.0
13883,2014,42107,2,1.0
13884,2014,39145,16,0.0
13885,2014,39145,1,1.0
13886,2014,39145,5,1.0
13887,2014,51169,12,1.0
13888,2014,21211,4,1.0
13889,2014,39149,125,2.0
13890,2014,51171,6,1.0
13891,2014,21213,3,1.0
13892,2014,51173,3,0.0
13893,2014,51175,10,2.0
13894,2014,39151,17,0.0
13895,2014,39151,50,0.0
13896,2014,39151,5,1.0
13897,2014,39151,11,1.0
13898,2014,51800,6,2.0
13899,2014,42113,4,2.0
13900,2014,42115,1,0.0
13901,2014,51183,1,2.0
13902,2014,51185,124,1.0
13903,2014,51185,5,1.0
13904,2014,42117,1,0.0
13905,2014,21223,2,1.0
13906,2014,39155,99,1.0
13907,2014,39155,5,1.0
13908,2014,39159,14,2.0
13909,2014,39159,7,0.0
13910,2014,42119,1,0.0
13911,2014,54097,2,1.0
13912,2014,21227,1,1.0
13913,2014,39165,36,1.0
13914,2014,39167,11,1.0
13915,2014,42125,19,1.0
13916,2014,51191,4,0.0
13917,2014,21233,9,1.0
13918,2014,42129,11,0.0
13919,2014,42129,21,1.0
13920,2014,42129,2,0.0
13921,2014,51193,2,0.0
13922,2014,54103,1,1.0
13923,2014,51840,4,1.0
13924,2014,51840,1,0.0
13925,2014,39173,15,1.0
13926,2014,54107,29,1.0
13927,2014,39175,8,1.0
13928,2014,39175,18,1.0
13929,2014,51197,14,2.0
13930,2014,51197,5,0.0
13931,2014,42133,40,1.0
13932,2015,42001,6,1.0
13933,2015,51003,13,2.0
13934,2015,51005,16,2.0
13935,2015,42003,68,0.0
13936,2015,42003,312,0.0
13937,2015,42003,5,1.0
13938,2015,39003,2,1.0
13939,2015,51009,1,1.0
13940,2015,21005,1,1.0
13941,2015,51013,1,0.0
13942,2015,51013,5,0.0
13943,2015,51013,8,1.0
13944,2015,42005,5,1.0
13945,2015,39005,39,1.0
13946,2015,39007,16,1.0
13947,2015,39007,9,0.0
13948,2015,39009,2,1.0
13949,2015,39011,57,2.0
13950,2015,21009,2,0.0
13951,2015,21011,3,1.0
13952,2015,21011,1,0.0
13953,2015,42007,13,1.0
13954,2015,42007,4,1.0
13955,2015,42009,5,1.0
13956,2015,21013,1,0.0
13957,2015,39013,43,1.0
13958,2015,42011,4,1.0
13959,2015,42013,31,1.0
13960,2015,42013,1,1.0
13961,2015,51021,1,2.0
13962,2015,51023,9,1.0
13963,2015,51023,2,0.0
13964,2015,21019,51,2.0
13965,2015,21021,33,2.0
13966,2015,21021,6,1.0
13967,2015,51520,1,1.0
13968,2015,39015,35,0.0
13969,2015,39015,1,1.0
13970,2015,51025,1,1.0
13971,2015,51025,1,0.0
13972,2015,51029,1,1.0
13973,2015,42017,79,1.0
13974,2015,42017,5,1.0
13975,2015,21029,1,1.0
13976,2015,21031,1,1.0
13977,2015,39017,47,1.0
13978,2015,39017,7,0.0
13979,2015,42019,3,1.0
13980,2015,42019,2,1.0
13981,2014,42071,3,0.0
13982,2014,21125,16,0.0
13983,2014,42075,1,1.0
13984,2014,51105,30,1.0
13985,2014,21135,3,1.0
13986,2014,21135,2,1.0
13987,2014,54041,22,1.0
13988,2014,39089,111,2.0
13989,2014,39089,1,0.0
13990,2014,21139,2,2.0
13991,2014,21141,1,0.0
13992,2014,39091,4,1.0
13993,2014,51107,1,1.0
13994,2014,39095,18,1.0
13995,2014,39095,40,0.0
13996,2014,42079,978,2.0
13997,2014,42081,18,1.0
13998,2014,42081,1,1.0
13999,2014,51680,2,2.0
14000,2014,21151,21,0.0
14001,2014,51113,1,0.0
14002,2014,51113,7,1.0
14003,2014,51113,1,1.0
14004,2014,21153,1,2.0
14005,2014,39099,46,1.0
14006,2014,39099,68,1.0
14007,2014,21155,15,2.0
14008,2014,39101,9,1.0
14009,2014,39101,3,1.0
14010,2014,21157,3,0.0
14011,2014,21145,4,0.0
14012,2014,21145,11,2.0
14013,2014,21145,3,0.0
14014,2014,21147,2,0.0
14015,2014,54047,2,1.0
14016,2014,54047,1,0.0
14017,2014,42083,13,1.0
14018,2014,42083,5,1.0
14019,2014,21163,1,1.0
14020,2014,21163,1,1.0
14021,2014,21163,1,1.0
14022,2014,51117,1,1.0
14023,2014,39103,2,0.0
14024,2014,21167,2,1.0
14025,2014,39107,4,1.0
14026,2014,42085,1,0.0
14027,2014,54055,14,1.0
14028,2014,39109,2,1.0
14029,2014,39109,12,1.0
14030,2014,42087,3,1.0
14031,2014,54059,3,1.0
14032,2014,54059,1,1.0
14033,2014,42089,1,0.0
14034,2014,42089,40,1.0
14035,2014,42089,1,1.0
14036,2014,21173,12,1.0
14037,2014,39113,73,1.0
14038,2014,39113,14,1.0
14039,2014,42091,8,1.0
14040,2014,51121,1,0.0
14041,2014,39115,1,1.0
14042,2014,39117,37,2.0
14043,2014,39119,3,0.0
14044,2014,21181,11,1.0
14045,2014,42095,18,1.0
14046,2014,51133,1,1.0
14047,2014,51133,1,1.0
14048,2014,21185,14,1.0
14049,2014,21185,2,1.0
14050,2014,51137,7,1.0
14051,2014,51137,3,1.0
14052,2014,21189,3,1.0
14053,2014,51139,9,2.0
14054,2014,51139,10,0.0
14055,2014,51141,5,0.0
14056,2014,39125,3,1.0
14057,2014,21193,24,1.0
14058,2014,21193,40,1.0
14059,2014,42099,2,1.0
14060,2014,51730,6,2.0
14061,2014,42101,1,0.0
14062,2014,42101,29,0.0
14063,2014,42101,3297,2.0
14064,2014,42101,2,0.0
14065,2014,42101,2,0.0
14066,2014,21195,2,0.0
14067,2014,21195,7,2.0
14068,2014,21195,1,0.0
14069,2014,39131,4,1.0
14070,2014,51143,3,1.0
14071,2014,51143,8,1.0
14072,2014,51143,3,0.0
14073,2014,39133,233,2.0
14074,2014,39133,7,0.0
14075,2014,51740,1,0.0
14076,2014,51740,6,1.0
14077,2014,21197,2,1.0
14078,2014,51145,1,0.0
14079,2014,51145,10,1.0
14080,2014,51147,4,2.0
14081,2014,51153,144,1.0
14082,2014,51197,1,1.0
14083,2014,51197,54,1.0
14084,2014,51197,5,1.0
14085,2014,42133,50,0.0
14086,2014,42133,10,1.0
14087,2014,42133,8,0.0
14088,2015,21001,1,2.0
14089,2015,39001,20,0.0
14090,2015,39001,1,0.0
14091,2015,51005,18,1.0
14092,2015,51005,3,1.0
14093,2015,42003,105,1.0
14094,2015,42003,40,0.0
14095,2015,51009,6,1.0
14096,2015,51013,4,0.0
14097,2015,42005,113,2.0
14098,2015,39005,215,2.0
14099,2015,39007,5,1.0
14100,2015,39007,5,0.0
14101,2015,39009,41,1.0
14102,2015,39011,6,1.0
14103,2015,51015,6,1.0
14104,2015,51015,1,1.0
14105,2015,21007,1,2.0
14106,2015,21009,13,1.0
14107,2015,21009,11,1.0
14108,2015,42009,1,0.0
14109,2015,42009,3,0.0
14110,2015,42009,1,0.0
14111,2015,51019,4,0.0
14112,2015,51019,18,1.0
14113,2015,51019,1,0.0
14114,2015,21013,1,0.0
14115,2015,21013,6,0.0
14116,2015,39013,108,2.0
14117,2015,42011,424,2.0
14118,2015,42011,39,1.0
14119,2015,42013,7,1.0
14120,2015,42013,209,2.0
14121,2015,42013,5,0.0
14122,2015,21015,1,1.0
14123,2015,54005,2,1.0
14124,2015,51023,1,1.0
14125,2015,21019,89,1.0
14126,2015,21019,3,1.0
14127,2015,21023,1,0.0
14128,2015,42015,4,1.0
14129,2015,42015,1,0.0
14130,2015,21025,3,1.0
14131,2015,51027,1,1.0
14132,2015,51027,19,1.0
14133,2015,51027,1,1.0
14134,2015,51029,3,1.0
14135,2015,42017,542,2.0
14136,2015,39017,3,1.0
14137,2015,39017,8,0.0
14138,2015,42019,155,2.0
14139,2015,42021,367,2.0
14140,2015,42021,2,0.0
14141,2015,21037,85,0.0
14142,2015,21037,5,0.0
14143,2015,51033,2,1.0
14144,2015,21041,5,1.0
14145,2015,51035,16,1.0
14146,2015,21043,7,1.0
14147,2015,21045,9,1.0
14148,2015,42027,4,0.0
14149,2015,42027,3,1.0
14150,2015,42027,3,0.0
14151,2015,39021,1,1.0
14152,2015,51037,5,1.0
14153,2015,42029,2,1.0
14154,2015,42029,3,1.0
14155,2015,51041,31,1.0
14156,2015,21047,2,2.0
14157,2015,42031,9,1.0
14158,2015,39023,1,0.0
14159,2015,39025,292,2.0
14160,2015,21053,8,1.0
14161,2015,21053,1,0.0
14162,2015,39027,20,1.0
14163,2015,42037,4,1.0
14164,2015,39029,26,1.0
14165,2015,39029,5,0.0
14166,2015,51045,1,1.0
14167,2015,39033,36,1.0
14168,2015,21055,1,1.0
14169,2015,21057,2,1.0
14170,2015,51049,4,1.0
14171,2015,39035,286,0.0
14172,2015,39035,19,1.0
14173,2015,39035,88,0.0
14174,2015,39037,13,0.0
14175,2015,39037,7,1.0
14176,2015,42043,24,1.0
14177,2015,42043,9,0.0
14178,2015,39039,6,0.0
14179,2015,42045,21,1.0
14180,2015,42045,22,0.0
14181,2015,42045,6,0.0
14182,2015,54017,3,2.0
14183,2014,51153,10,1.0
14184,2014,21199,1,0.0
14185,2014,21199,9,2.0
14186,2014,21199,2,0.0
14187,2014,51155,28,1.0
14188,2014,51155,1,1.0
14189,2014,54083,4,1.0
14190,2014,39139,31,1.0
14191,2014,39139,1,1.0
14192,2014,51760,1,1.0
14193,2014,54087,1,2.0
14194,2014,51770,13,1.0
14195,2014,21203,1,1.0
14196,2014,21203,5,1.0
14197,2014,51775,1,1.0
14198,2014,42107,21,1.0
14199,2014,39145,17,1.0
14200,2014,39145,2,0.0
14201,2014,21211,1,0.0
14202,2014,21211,4,1.0
14203,2014,21211,1,1.0
14204,2014,39149,4,1.0
14205,2014,51171,1,0.0
14206,2014,21213,1,1.0
14207,2014,42109,8,2.0
14208,2014,42111,2,0.0
14209,2014,42111,1,1.0
14210,2014,51177,1,1.0
14211,2014,51179,1,0.0
14212,2014,39153,33,1.0
14213,2014,39153,1,0.0
14214,2014,42115,4,1.0
14215,2014,51185,166,1.0
14216,2014,51185,5,0.0
14217,2014,42117,1,1.0
14218,2014,21223,1,1.0
14219,2014,39155,9,0.0
14220,2014,39155,4,1.0
14221,2014,42119,3,2.0
14222,2014,54097,1,0.0
14223,2014,54097,16,1.0
14224,2014,42121,34,2.0
14225,2014,39163,3,2.0
14226,2014,39165,28,0.0
14227,2014,39165,39,1.0
14228,2014,42123,3,1.0
14229,2014,42123,3,1.0
14230,2014,51187,32,1.0
14231,2014,51187,1,1.0
14232,2014,21229,1,1.0
14233,2014,39167,1,1.0
14234,2014,42125,8,0.0
14235,2014,42125,24,1.0
14236,2014,42125,2,1.0
14237,2014,51191,3,2.0
14238,2014,21231,2,0.0
14239,2014,39169,10,1.0
14240,2014,21233,1,1.0
14241,2014,42129,5,1.0
14242,2014,51193,3,1.0
14243,2014,54103,2,1.0
14244,2014,54103,2,1.0
14245,2014,39171,4,2.0
14246,2014,39171,1,1.0
14247,2014,51830,1,0.0
14248,2014,51840,1,1.0
14249,2014,51195,5,1.0
14250,2014,21237,1,2.0
14251,2014,21239,4,1.0
14252,2014,39175,1,0.0
14253,2014,42133,11,0.0
14254,2014,51199,3,1.0
14255,2015,51001,6,2.0
14256,2015,39001,1,0.0
14257,2015,42001,1,1.0
14258,2015,51003,1,1.0
14259,2015,51005,7,1.0
14260,2015,42003,315,1.0
14261,2015,42003,1,0.0
14262,2015,39003,7,1.0
14263,2015,21005,1,1.0
14264,2015,42005,2,1.0
14265,2015,42005,1,1.0
14266,2015,42005,2,0.0
14267,2015,39007,1,0.0
14268,2015,39007,14,0.0
14269,2015,39007,37,1.0
14270,2015,51015,15,1.0
14271,2015,21009,7,2.0
14272,2015,21011,2,0.0
14273,2015,21011,56,1.0
14274,2015,51017,2,1.0
14275,2015,42007,5,1.0
14276,2015,42007,1,1.0
14277,2015,21013,3,0.0
14278,2015,39013,7,1.0
14279,2015,39013,5,1.0
14280,2015,54003,1,1.0
14281,2015,42011,4,1.0
14282,2015,42013,6,0.0
14283,2015,42013,10,1.0
14284,2015,21011,2,0.0
14285,2015,42007,11,1.0
14286,2015,42007,1,1.0
14287,2015,42009,22,2.0
14288,2015,51019,3,1.0
14289,2015,51019,3,1.0
14290,2015,39013,22,1.0
14291,2015,39013,1,1.0
14292,2015,54003,1,0.0
14293,2015,54003,10,0.0
14294,2015,54003,102,2.0
14295,2015,54003,1,0.0
14296,2015,42011,14,0.0
14297,2015,42013,39,1.0
14298,2015,51021,1,1.0
14299,2015,21015,8,1.0
14300,2015,51023,4,1.0
14301,2015,51027,31,1.0
14302,2015,42017,36,1.0
14303,2015,42017,6,1.0
14304,2015,39017,708,2.0
14305,2015,39017,2,1.0
14306,2015,21035,1,1.0
14307,2015,21037,17,1.0
14308,2015,51031,4,1.0
14309,2015,51033,16,2.0
14310,2015,51033,4,0.0
14311,2015,21041,1,0.0
14312,2015,51035,23,1.0
14313,2015,51035,2,1.0
14314,2015,51035,2,0.0
14315,2015,21043,3,1.0
14316,2015,42027,24,1.0
14317,2015,39021,22,1.0
14318,2015,39021,1,0.0
14319,2015,51037,7,1.0
14320,2015,42029,1,0.0
14321,2015,51041,1,0.0
14322,2015,21047,5,1.0
14323,2015,21049,2,0.0
14324,2015,51043,17,2.0
14325,2015,21051,24,1.0
14326,2015,54015,1,1.0
14327,2015,42033,8,1.0
14328,2015,42033,1,1.0
14329,2015,39025,27,1.0
14330,2015,39025,3,1.0
14331,2015,39027,1,1.0
14332,2015,39027,3,1.0
14333,2015,42035,9,1.0
14334,2015,42037,2,0.0
14335,2015,39031,9,1.0
14336,2015,51045,2,1.0
14337,2015,39033,1,0.0
14338,2015,39033,14,0.0
14339,2015,42039,1,0.0
14340,2015,51047,1,1.0
14341,2015,51049,2,1.0
14342,2015,39037,2,1.0
14343,2015,42043,4,0.0
14344,2015,42043,30,0.0
14345,2015,42043,55,1.0
14346,2015,42043,1,1.0
14347,2015,21059,16,1.0
14348,2015,39039,164,2.0
14349,2015,39041,7,1.0
14350,2015,42045,929,2.0
14351,2015,42045,1,0.0
14352,2015,51051,16,1.0
14353,2015,51051,1,1.0
14354,2015,51053,5,1.0
14355,2015,51053,1,0.0
14356,2015,42049,13,1.0
14357,2015,42049,2,1.0
14358,2015,51059,10,1.0
14359,2015,39045,6,1.0
14360,2015,51061,35,1.0
14361,2015,51061,2,1.0
14362,2015,21067,18,1.0
14363,2015,21067,1,0.0
14364,2015,39047,4,1.0
14365,2015,39047,2,1.0
14366,2015,42051,24,0.0
14367,2015,42051,218,2.0
14368,2015,42051,5,0.0
14369,2015,51063,1,0.0
14370,2015,39049,21,0.0
14371,2015,42055,109,2.0
14372,2015,51067,1,1.0
14373,2015,51067,24,1.0
14374,2015,51620,2,2.0
14375,2015,39051,2,1.0
14376,2015,39051,1,1.0
14377,2015,39053,19,1.0
14378,2015,39053,2,0.0
14379,2015,39055,2,1.0
14380,2015,51071,5,1.0
14381,2015,21081,1,1.0
14382,2015,54023,18,2.0
14383,2015,54023,2,1.0
14384,2015,21083,11,1.0
14385,2014,51840,2,1.0
14386,2014,51195,84,1.0
14387,2014,51195,2,0.0
14388,2014,21237,2,1.0
14389,2014,21237,1,1.0
14390,2014,39175,1,0.0
14391,2014,42131,9,1.0
14392,2014,54109,5,1.0
14393,2014,51197,2,0.0
14394,2014,42133,4,1.0
14395,2014,42133,720,2.0
14396,2015,39001,95,2.0
14397,2015,42001,1,0.0
14398,2015,51003,2,1.0
14399,2015,51003,1,0.0
14400,2015,51510,3,2.0
14401,2015,51005,3,0.0
14402,2015,51005,2,1.0
14403,2015,42003,172,1.0
14404,2015,42003,24,1.0
14405,2015,39003,32,0.0
14406,2015,51009,3,1.0
14407,2015,51009,3,1.0
14408,2015,21005,1,1.0
14409,2015,51013,84,2.0
14410,2015,51013,2,0.0
14411,2015,42005,5,0.0
14412,2015,39005,7,0.0
14413,2015,39005,1,1.0
14414,2015,39009,1,1.0
14415,2015,39009,106,2.0
14416,2015,39011,2,0.0
14417,2015,51015,2,0.0
14418,2015,42007,11,0.0
14419,2015,42007,1,0.0
14420,2015,42009,2,1.0
14421,2015,21013,112,1.0
14422,2015,21013,8,1.0
14423,2015,39013,1,0.0
14424,2015,54003,7,1.0
14425,2015,42013,3,0.0
14426,2015,51021,1,1.0
14427,2015,21015,3,0.0
14428,2015,21017,9,1.0
14429,2015,21019,8,0.0
14430,2015,21023,12,2.0
14431,2015,42015,4,1.0
14432,2015,54007,1,1.0
14433,2015,21025,1,1.0
14434,2015,21025,1,0.0
14435,2015,39015,122,2.0
14436,2015,39015,6,0.0
14437,2015,51025,5,1.0
14438,2015,51027,7,1.0
14439,2015,42017,41,0.0
14440,2015,21029,14,1.0
14441,2015,21029,2,1.0
14442,2015,21031,4,1.0
14443,2015,39017,50,1.0
14444,2015,42019,2,1.0
14445,2015,54011,5,0.0
14446,2015,42021,8,0.0
14447,2015,21037,50,1.0
14448,2015,42025,8,1.0
14449,2015,51033,9,1.0
14450,2015,51033,2,1.0
14451,2015,39019,5,1.0
14452,2015,51035,1,0.0
14453,2015,51035,1,1.0
14454,2015,21045,1,1.0
14455,2015,21045,11,1.0
14456,2015,42027,3,1.0
14457,2015,42029,4,0.0
14458,2015,42029,23,1.0
14459,2015,42029,21,0.0
14460,2015,51041,373,2.0
14461,2015,51041,5,0.0
14462,2015,21047,1,1.0
14463,2015,42031,13,2.0
14464,2015,39023,44,1.0
14465,2015,42033,6,1.0
14466,2015,39025,100,0.0
14467,2015,21053,8,1.0
14468,2015,42037,1,1.0
14469,2015,42037,51,2.0
14470,2015,39029,1,1.0
14471,2015,39029,203,2.0
14472,2015,39029,12,1.0
14473,2015,39029,1,0.0
14474,2015,39031,4,1.0
14475,2015,39031,1,0.0
14476,2015,39033,117,2.0
14477,2015,42039,67,2.0
14478,2015,21055,2,1.0
14479,2015,21055,1,0.0
14480,2015,21057,1,0.0
14481,2015,42041,1,1.0
14482,2015,39035,21,1.0
14483,2015,39035,2771,2.0
14484,2015,39035,3,0.0
14485,2015,39039,10,1.0
14486,2015,51019,16,1.0
14487,2015,21013,3,2.0
14488,2015,39013,5,0.0
14489,2015,39013,1,1.0
14490,2015,39013,3,0.0
14491,2015,54003,2,0.0
14492,2015,42011,13,1.0
14493,2015,42011,1,1.0
14494,2015,42011,10,0.0
14495,2015,42013,4,0.0
14496,2015,21015,77,0.0
14497,2015,21015,9,1.0
14498,2015,54005,5,2.0
14499,2015,54005,1,1.0
14500,2015,21019,2,0.0
14501,2015,21019,3,1.0
14502,2015,21021,6,1.0
14503,2015,21021,5,0.0
14504,2015,21021,1,1.0
14505,2015,39015,20,1.0
14506,2015,39015,3,1.0
14507,2015,42017,1,0.0
14508,2015,21029,52,2.0
14509,2015,21029,4,0.0
14510,2015,21031,1,2.0
14511,2015,39017,1,0.0
14512,2015,42019,3,0.0
14513,2015,21033,1,1.0
14514,2015,21035,7,1.0
14515,2015,42021,2,1.0
14516,2015,42025,74,2.0
14517,2015,21041,26,2.0
14518,2015,51035,1,0.0
14519,2015,21045,1,0.0
14520,2015,39021,8,1.0
14521,2015,39021,8,1.0
14522,2015,42029,6,0.0
14523,2015,51041,6,1.0
14524,2015,21047,5,1.0
14525,2015,51043,1,1.0
14526,2015,51043,1,1.0
14527,2015,21051,17,1.0
14528,2015,21051,1,0.0
14529,2015,54015,3,1.0
14530,2015,39025,1,0.0
14531,2015,39025,5,0.0
14532,2015,42035,6,1.0
14533,2015,39033,4,1.0
14534,2015,42039,12,1.0
14535,2015,51047,3,1.0
14536,2015,51047,1,0.0
14537,2015,21057,1,1.0
14538,2015,42041,39,2.0
14539,2015,39035,8,1.0
14540,2015,39037,1,1.0
14541,2015,21059,19,1.0
14542,2015,39041,216,2.0
14543,2015,39041,5,0.0
14544,2015,54017,1,0.0
14545,2015,21061,1,1.0
14546,2015,39043,9,0.0
14547,2015,39043,40,0.0
14548,2015,42049,3,0.0
14549,2015,51057,2,1.0
14550,2015,39045,27,1.0
14551,2015,39045,106,1.0
14552,2015,21067,131,1.0
14553,2015,21067,2,1.0
14554,2015,39047,22,0.0
14555,2015,39047,1,0.0
14556,2015,42051,17,1.0
14557,2015,42051,4,0.0
14558,2015,21069,6,1.0
14559,2015,51065,1,0.0
14560,2015,51065,3,1.0
14561,2015,51065,1,1.0
14562,2015,42053,1,1.0
14563,2015,21073,2,0.0
14564,2015,21073,2,0.0
14565,2015,39049,665,1.0
14566,2015,39049,4,1.0
14567,2015,42055,5,0.0
14568,2015,42055,4,1.0
14569,2015,42055,1,0.0
14570,2015,42055,3,0.0
14571,2015,51067,2,1.0
14572,2015,51069,3,1.0
14573,2015,39051,6,1.0
14574,2015,39051,1,0.0
14575,2015,42057,1,0.0
14576,2015,39055,1,1.0
14577,2015,39055,4,1.0
14578,2015,51071,7,1.0
14579,2015,51071,2,1.0
14580,2015,54021,17,2.0
14581,2015,51073,9,0.0
14582,2015,21083,1,0.0
14583,2015,21085,1,1.0
14584,2015,51077,1,0.0
14585,2015,51077,1,0.0
14586,2015,54025,51,1.0
14587,2015,39015,2,0.0
14588,2015,51027,1,0.0
14589,2015,51029,7,1.0
14590,2015,39017,11,1.0
14591,2015,42019,6,1.0
14592,2015,42019,1,0.0
14593,2015,54011,1,1.0
14594,2015,21035,9,1.0
14595,2015,42021,26,0.0
14596,2015,21037,2,0.0
14597,2015,21039,1,1.0
14598,2015,21041,6,1.0
14599,2015,21043,2,0.0
14600,2015,21043,13,2.0
14601,2015,21043,33,1.0
14602,2015,51036,1,1.0
14603,2015,51037,8,2.0
14604,2015,51037,4,0.0
14605,2015,42029,15,1.0
14606,2015,51041,3,1.0
14607,2015,42031,1,0.0
14608,2015,21049,14,1.0
14609,2015,51043,1,1.0
14610,2015,21051,20,1.0
14611,2015,42033,5,1.0
14612,2015,42033,2,1.0
14613,2015,39027,18,0.0
14614,2015,39027,103,2.0
14615,2015,42035,13,1.0
14616,2015,42037,3,1.0
14617,2015,42037,1,1.0
14618,2015,42037,3,0.0
14619,2015,39029,6,0.0
14620,2015,39029,10,0.0
14621,2015,39033,1,1.0
14622,2015,42039,9,1.0
14623,2015,42039,3,1.0
14624,2015,42039,15,1.0
14625,2015,42039,6,1.0
14626,2015,51047,1,0.0
14627,2015,51047,21,1.0
14628,2015,51047,1,1.0
14629,2015,39035,125,1.0
14630,2015,39037,3,1.0
14631,2015,42043,26,1.0
14632,2015,42043,4,1.0
14633,2015,42043,6,1.0
14634,2015,21059,1,1.0
14635,2015,39039,2,1.0
14636,2015,39039,8,1.0
14637,2015,51051,4,1.0
14638,2015,39043,19,1.0
14639,2015,39043,6,1.0
14640,2015,42049,1,0.0
14641,2015,51059,26,1.0
14642,2015,51059,10,0.0
14643,2015,39045,1,0.0
14644,2015,39045,3,1.0
14645,2015,39045,6,0.0
14646,2015,51061,1,1.0
14647,2015,21067,433,2.0
14648,2015,21067,7,0.0
14649,2015,21069,15,1.0
14650,2015,39049,135,1.0
14651,2015,39049,13,1.0
14652,2015,39049,87,1.0
14653,2015,39049,62,1.0
14654,2015,51067,20,1.0
14655,2015,51069,12,1.0
14656,2015,39051,1,1.0
14657,2015,39055,14,1.0
14658,2015,39055,4,0.0
14659,2015,51071,14,1.0
14660,2015,51071,3,1.0
14661,2015,51075,1,0.0
14662,2015,51075,4,2.0
