,YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7,0
4846,13.0,1,0,0,0,1,0,0,1,1,0,0,0,1,141.3
4847,14.0,1,0,0,0,1,0,0,1,1,0,0,0,1,141.3
4848,15.0,1,0,0,0,1,0,0,1,1,0,0,0,1,2410.0
4849,8.0,0,0,0,1,0,0,0,1,1,0,0,0,1,2410.0
4850,9.0,0,0,0,1,0,0,0,1,1,0,0,0,1,2410.0
4851,10.0,0,0,0,1,0,0,0,1,1,0,0,0,1,2410.0
4852,11.0,0,0,0,1,0,0,0,1,1,0,0,0,1,2410.0
4853,12.0,0,0,0,1,0,0,0,1,1,0,0,0,1,2410.0
4854,13.0,0,0,0,1,0,0,0,1,1,0,0,0,1,2410.0
4855,14.0,0,0,0,1,0,0,0,1,1,0,0,0,1,2410.0
4856,15.0,0,0,0,1,0,0,0,1,1,0,0,0,1,901.7
4857,8.0,0,1,0,1,0,0,0,1,1,0,0,0,1,901.7
4858,9.0,0,1,0,1,0,0,0,1,1,0,0,0,1,901.7
4859,10.0,0,1,0,1,0,0,0,1,1,0,0,0,1,901.7
4860,11.0,0,1,0,1,0,0,0,1,1,0,0,0,1,901.7
4861,12.0,0,1,0,1,0,0,0,1,1,0,0,0,1,901.7
4862,13.0,0,1,0,1,0,0,0,1,1,0,0,0,1,901.7
4863,14.0,0,1,0,1,0,0,0,1,1,0,0,0,1,901.7
4864,15.0,0,1,0,1,0,0,0,1,1,0,0,0,1,3773.5
4865,8.0,1,0,0,1,0,0,0,1,1,0,0,0,1,3773.5
4866,9.0,1,0,0,1,0,0,0,1,1,0,0,0,1,3773.5
4867,10.0,1,0,0,1,0,0,0,1,1,0,0,0,1,3773.5
4868,11.0,1,0,0,1,0,0,0,1,1,0,0,0,1,3773.5
4869,12.0,1,0,0,1,0,0,0,1,1,0,0,0,1,3773.5
4870,13.0,1,0,0,1,0,0,0,1,1,0,0,0,1,3773.5
4871,14.0,1,0,0,1,0,0,0,1,1,0,0,0,1,3773.5
4872,15.0,1,0,0,1,0,0,0,1,1,0,0,0,1,339.1
4873,8.0,0,0,0,1,1,0,0,1,1,0,0,0,1,339.1
4874,9.0,0,0,0,1,1,0,0,1,1,0,0,0,1,339.1
4875,12.0,0,0,0,1,1,0,0,1,1,0,0,0,1,339.1
4876,13.0,0,0,0,1,1,0,0,1,1,0,0,0,1,339.1
4877,15.0,0,0,0,1,1,0,0,1,1,0,0,0,1,7.0
4878,8.0,0,1,0,1,1,0,0,1,1,0,0,0,1,7.0
4879,9.0,0,1,0,1,1,0,0,1,1,0,0,0,1,7.0
4880,10.0,0,1,0,1,1,0,0,1,1,0,0,0,1,7.0
4881,11.0,0,1,0,1,1,0,0,1,1,0,0,0,1,7.0
4882,12.0,0,1,0,1,1,0,0,1,1,0,0,0,1,7.0
4883,13.0,0,1,0,1,1,0,0,1,1,0,0,0,1,7.0
4884,14.0,0,1,0,1,1,0,0,1,1,0,0,0,1,7.0
4885,15.0,0,1,0,1,1,0,0,1,1,0,0,0,1,6.2
4886,8.0,1,0,0,1,1,0,0,1,1,0,0,0,1,6.2
4887,9.0,1,0,0,1,1,0,0,1,1,0,0,0,1,6.2
4888,10.0,1,0,0,1,1,0,0,1,1,0,0,0,1,6.2
4889,11.0,1,0,0,1,1,0,0,1,1,0,0,0,1,6.2
4890,13.0,1,0,0,1,1,0,0,1,1,0,0,0,1,6.2
4891,14.0,1,0,0,1,1,0,0,1,1,0,0,0,1,6.2
4892,15.0,1,0,0,1,1,0,0,1,1,0,0,0,1,88.9
4893,11.0,0,0,1,0,0,0,0,1,1,0,0,0,1,12.8
4894,9.0,0,1,1,0,0,0,0,1,1,0,0,0,1,12.8
4895,10.0,0,1,1,0,0,0,0,1,1,0,0,0,1,12.8
4896,11.0,0,1,1,0,0,0,0,1,1,0,0,0,1,12.8
4897,12.0,0,1,1,0,0,0,0,1,1,0,0,0,1,12.8
4898,13.0,0,1,1,0,0,0,0,1,1,0,0,0,1,12.8
4899,14.0,0,1,1,0,0,0,0,1,1,0,0,0,1,12.8
4900,15.0,0,1,1,0,0,0,0,1,1,0,0,0,1,34.7
4901,10.0,0,0,0,0,0,0,0,1,1,0,0,1,0,34.7
4902,13.0,0,0,0,0,0,0,0,1,1,0,0,1,0,34.7
4903,14.0,0,0,0,0,0,0,0,1,1,0,0,1,0,34.7
4904,15.0,0,0,0,0,0,0,0,1,1,0,0,1,0,13.8
4905,8.0,0,1,0,0,0,0,0,1,1,0,0,1,0,13.8
4906,9.0,0,1,0,0,0,0,0,1,1,0,0,1,0,13.8
4907,10.0,0,1,0,0,0,0,0,1,1,0,0,1,0,13.8
4908,11.0,0,1,0,0,0,0,0,1,1,0,0,1,0,13.8
4909,12.0,0,1,0,0,0,0,0,1,1,0,0,1,0,13.8
4910,13.0,0,1,0,0,0,0,0,1,1,0,0,1,0,13.8
4911,14.0,0,1,0,0,0,0,0,1,1,0,0,1,0,13.8
4912,15.0,0,1,0,0,0,0,0,1,1,0,0,1,0,7.4
4913,10.0,1,0,0,0,0,0,0,1,1,0,0,1,0,7.4
4914,11.0,1,0,0,0,0,0,0,1,1,0,0,1,0,7.4
4915,12.0,1,0,0,0,0,0,0,1,1,0,0,1,0,7.4
4916,13.0,1,0,0,0,0,0,0,1,1,0,0,1,0,7.4
4917,14.0,1,0,0,0,0,0,0,1,1,0,0,1,0,7.4
4918,15.0,1,0,0,0,0,0,0,1,1,0,0,1,0,411.6
4919,8.0,0,0,0,0,1,0,0,1,1,0,0,1,0,411.6
4920,9.0,0,0,0,0,1,0,0,1,1,0,0,1,0,411.6
4921,10.0,0,0,0,0,1,0,0,1,1,0,0,1,0,411.6
4922,11.0,0,0,0,0,1,0,0,1,1,0,0,1,0,411.6
4923,12.0,0,0,0,0,1,0,0,1,1,0,0,1,0,411.6
4924,13.0,0,0,0,0,1,0,0,1,1,0,0,1,0,411.6
4925,14.0,0,0,0,0,1,0,0,1,1,0,0,1,0,411.6
4926,15.0,0,0,0,0,1,0,0,1,1,0,0,1,0,72.0
4927,8.0,0,1,0,0,1,0,0,1,1,0,0,1,0,72.0
4928,9.0,0,1,0,0,1,0,0,1,1,0,0,1,0,72.0
4929,10.0,0,1,0,0,1,0,0,1,1,0,0,1,0,72.0
4930,11.0,0,1,0,0,1,0,0,1,1,0,0,1,0,72.0
4931,12.0,0,1,0,0,1,0,0,1,1,0,0,1,0,72.0
4932,13.0,0,1,0,0,1,0,0,1,1,0,0,1,0,72.0
4933,14.0,0,1,0,0,1,0,0,1,1,0,0,1,0,72.0
4934,15.0,0,1,0,0,1,0,0,1,1,0,0,1,0,185.4
4935,8.0,1,0,0,0,1,0,0,1,1,0,0,1,0,185.4
4936,9.0,1,0,0,0,1,0,0,1,1,0,0,1,0,185.4
4937,10.0,1,0,0,0,1,0,0,1,1,0,0,1,0,185.4
4938,11.0,1,0,0,0,1,0,0,1,1,0,0,1,0,185.4
4939,12.0,1,0,0,0,1,0,0,1,1,0,0,1,0,185.4
4940,13.0,1,0,0,0,1,0,0,1,1,0,0,1,0,185.4
4941,14.0,1,0,0,0,1,0,0,1,1,0,0,1,0,185.4
4942,15.0,1,0,0,0,1,0,0,1,1,0,0,1,0,362.2
4943,8.0,0,0,0,1,0,0,0,1,1,0,0,1,0,362.2
4944,9.0,0,0,0,1,0,0,0,1,1,0,0,1,0,362.2
4945,11.0,0,0,0,1,0,0,0,1,1,0,0,1,0,362.2
4946,14.0,0,0,0,1,0,0,0,1,1,0,0,1,0,362.2
4947,15.0,0,0,0,1,0,0,0,1,1,0,0,1,0,3.7
4948,8.0,0,1,0,1,0,0,0,1,1,0,0,1,0,3.7
4949,9.0,0,1,0,1,0,0,0,1,1,0,0,1,0,3.7
4950,10.0,0,1,0,1,0,0,0,1,1,0,0,1,0,3.7
4951,11.0,0,1,0,1,0,0,0,1,1,0,0,1,0,3.7
4952,12.0,0,1,0,1,0,0,0,1,1,0,0,1,0,3.7
4953,13.0,0,1,0,1,0,0,0,1,1,0,0,1,0,3.7
4954,14.0,0,1,0,1,0,0,0,1,1,0,0,1,0,3.7
4955,15.0,0,1,0,1,0,0,0,1,1,0,0,1,0,16.5
4956,8.0,1,0,0,1,0,0,0,1,1,0,0,1,0,16.5
4957,9.0,1,0,0,1,0,0,0,1,1,0,0,1,0,16.5
4958,10.0,1,0,0,1,0,0,0,1,1,0,0,1,0,16.5
4959,11.0,1,0,0,1,0,0,0,1,1,0,0,1,0,16.5
4960,12.0,1,0,0,1,0,0,0,1,1,0,0,1,0,16.5
4961,13.0,1,0,0,1,0,0,0,1,1,0,0,1,0,16.5
4962,14.0,1,0,0,1,0,0,0,1,1,0,0,1,0,16.5
4963,15.0,1,0,0,1,0,0,0,1,1,0,0,1,0,15.3
4964,8.0,0,0,0,1,1,0,0,1,1,0,0,1,0,15.3
4965,9.0,0,0,0,1,1,0,0,1,1,0,0,1,0,15.3
4966,10.0,0,0,0,1,1,0,0,1,1,0,0,1,0,15.3
4967,11.0,0,0,0,1,1,0,0,1,1,0,0,1,0,15.3
4968,15.0,0,0,0,1,1,0,0,1,1,0,0,1,0,30.9
4969,8.0,0,1,0,1,1,0,0,1,1,0,0,1,0,30.9
4970,9.0,0,1,0,1,1,0,0,1,1,0,0,1,0,30.9
4971,10.0,0,1,0,1,1,0,0,1,1,0,0,1,0,30.9
4972,11.0,0,1,0,1,1,0,0,1,1,0,0,1,0,30.9
4973,12.0,0,1,0,1,1,0,0,1,1,0,0,1,0,30.9
4974,13.0,0,1,0,1,1,0,0,1,1,0,0,1,0,30.9
4975,14.0,0,1,0,1,1,0,0,1,1,0,0,1,0,30.9
4976,15.0,0,1,0,1,1,0,0,1,1,0,0,1,0,5.0
4977,10.0,1,0,0,1,1,0,0,1,1,0,0,1,0,5.0
4978,11.0,1,0,0,1,1,0,0,1,1,0,0,1,0,5.0
4979,15.0,1,0,0,1,1,0,0,1,1,0,0,1,0,4.9
4980,8.0,0,1,1,0,0,0,0,1,1,0,0,1,0,4.9
4981,9.0,0,1,1,0,0,0,0,1,1,0,0,1,0,4.9
4982,10.0,0,1,1,0,0,0,0,1,1,0,0,1,0,4.9
4983,11.0,0,1,1,0,0,0,0,1,1,0,0,1,0,4.9
4984,12.0,0,1,1,0,0,0,0,1,1,0,0,1,0,4.9
4985,13.0,0,1,1,0,0,0,0,1,1,0,0,1,0,4.9
4986,14.0,0,1,1,0,0,0,0,1,1,0,0,1,0,4.0
4987,8.0,1,0,1,0,0,0,0,1,1,0,0,1,0,4.0
4988,9.0,1,0,1,0,0,0,0,1,1,0,0,1,0,4.0
4989,10.0,1,0,1,0,0,0,0,1,1,0,0,1,0,4.0
4990,12.0,1,0,1,0,0,0,0,1,1,0,0,1,0,4.0
4991,13.0,1,0,1,0,0,0,0,1,1,0,0,1,0,4.0
4992,14.0,1,0,1,0,0,0,0,1,1,0,0,1,0,4.0
4993,15.0,1,0,1,0,0,0,0,1,1,0,0,1,0,10.1
4994,8.0,0,0,0,0,0,0,0,1,1,0,0,1,1,10.1
4995,9.0,0,0,0,0,0,0,0,1,1,0,0,1,1,10.1
4996,10.0,0,0,0,0,0,0,0,1,1,0,0,1,1,10.1
4997,11.0,0,0,0,0,0,0,0,1,1,0,0,1,1,10.1
4998,13.0,0,0,0,0,0,0,0,1,1,0,0,1,1,10.1
4999,15.0,0,0,0,0,0,0,0,1,1,0,0,1,1,48.3
5000,8.0,0,1,0,0,0,0,0,1,1,0,0,1,1,48.3
5001,9.0,0,1,0,0,0,0,0,1,1,0,0,1,1,48.3
5002,10.0,0,1,0,0,0,0,0,1,1,0,0,1,1,48.3
5003,11.0,0,1,0,0,0,0,0,1,1,0,0,1,1,48.3
5004,12.0,0,1,0,0,0,0,0,1,1,0,0,1,1,48.3
5005,13.0,0,1,0,0,0,0,0,1,1,0,0,1,1,48.3
5006,14.0,0,1,0,0,0,0,0,1,1,0,0,1,1,48.3
5007,15.0,0,1,0,0,0,0,0,1,1,0,0,1,1,3.1
5008,8.0,1,0,0,0,0,0,0,1,1,0,0,1,1,3.1
5009,9.0,1,0,0,0,0,0,0,1,1,0,0,1,1,3.1
5010,13.0,1,0,0,0,0,0,0,1,1,0,0,1,1,3.1
5011,14.0,1,0,0,0,0,0,0,1,1,0,0,1,1,3.1
5012,15.0,1,0,0,0,0,0,0,1,1,0,0,1,1,47.9
5013,8.0,0,0,0,0,1,0,0,1,1,0,0,1,1,47.9
5014,9.0,0,0,0,0,1,0,0,1,1,0,0,1,1,47.9
5015,11.0,0,0,0,0,1,0,0,1,1,0,0,1,1,47.9
5016,12.0,0,0,0,0,1,0,0,1,1,0,0,1,1,47.9
5017,13.0,0,0,0,0,1,0,0,1,1,0,0,1,1,47.9
5018,14.0,0,0,0,0,1,0,0,1,1,0,0,1,1,47.9
5019,15.0,0,0,0,0,1,0,0,1,1,0,0,1,1,22.4
5020,8.0,0,1,0,0,1,0,0,1,1,0,0,1,1,22.4
5021,9.0,0,1,0,0,1,0,0,1,1,0,0,1,1,22.4
5022,10.0,0,1,0,0,1,0,0,1,1,0,0,1,1,22.4
5023,11.0,0,1,0,0,1,0,0,1,1,0,0,1,1,22.4
5024,12.0,0,1,0,0,1,0,0,1,1,0,0,1,1,22.4
5025,13.0,0,1,0,0,1,0,0,1,1,0,0,1,1,22.4
5026,14.0,0,1,0,0,1,0,0,1,1,0,0,1,1,22.4
5027,15.0,0,1,0,0,1,0,0,1,1,0,0,1,1,12.9
5028,8.0,1,0,0,0,1,0,0,1,1,0,0,1,1,12.9
5029,9.0,1,0,0,0,1,0,0,1,1,0,0,1,1,12.9
5030,10.0,1,0,0,0,1,0,0,1,1,0,0,1,1,12.9
5031,11.0,1,0,0,0,1,0,0,1,1,0,0,1,1,12.9
5032,12.0,1,0,0,0,1,0,0,1,1,0,0,1,1,12.9
5033,13.0,1,0,0,0,1,0,0,1,1,0,0,1,1,12.9
5034,14.0,1,0,0,0,1,0,0,1,1,0,0,1,1,12.9
5035,15.0,1,0,0,0,1,0,0,1,1,0,0,1,1,472.2
5036,8.0,0,0,0,1,0,0,0,1,1,0,0,1,1,472.2
5037,9.0,0,0,0,1,0,0,0,1,1,0,0,1,1,472.2
5038,10.0,0,0,0,1,0,0,0,1,1,0,0,1,1,472.2
5039,11.0,0,0,0,1,0,0,0,1,1,0,0,1,1,472.2
5040,12.0,0,0,0,1,0,0,0,1,1,0,0,1,1,472.2
5041,13.0,0,0,0,1,0,0,0,1,1,0,0,1,1,472.2
5042,14.0,0,0,0,1,0,0,0,1,1,0,0,1,1,472.2
5043,15.0,0,0,0,1,0,0,0,1,1,0,0,1,1,87.5
5044,8.0,0,1,0,1,0,0,0,1,1,0,0,1,1,87.5
5045,9.0,0,1,0,1,0,0,0,1,1,0,0,1,1,87.5
5046,10.0,0,1,0,1,0,0,0,1,1,0,0,1,1,87.5
5047,11.0,0,1,0,1,0,0,0,1,1,0,0,1,1,87.5
5048,12.0,0,1,0,1,0,0,0,1,1,0,0,1,1,87.5
5049,13.0,0,1,0,1,0,0,0,1,1,0,0,1,1,87.5
5050,14.0,0,1,0,1,0,0,0,1,1,0,0,1,1,87.5
5051,15.0,0,1,0,1,0,0,0,1,1,0,0,1,1,146.2
5052,8.0,1,0,0,1,0,0,0,1,1,0,0,1,1,146.2
5053,9.0,1,0,0,1,0,0,0,1,1,0,0,1,1,146.2
5054,10.0,1,0,0,1,0,0,0,1,1,0,0,1,1,146.2
5055,11.0,1,0,0,1,0,0,0,1,1,0,0,1,1,146.2
5056,12.0,1,0,0,1,0,0,0,1,1,0,0,1,1,146.2
5057,13.0,1,0,0,1,0,0,0,1,1,0,0,1,1,146.2
5058,14.0,1,0,0,1,0,0,0,1,1,0,0,1,1,146.2
5059,15.0,1,0,0,1,0,0,0,1,1,0,0,1,1,79.5
5060,8.0,0,0,0,1,1,0,0,1,1,0,0,1,1,79.5
5061,9.0,0,0,0,1,1,0,0,1,1,0,0,1,1,79.5
5062,10.0,0,0,0,1,1,0,0,1,1,0,0,1,1,79.5
5063,11.0,0,0,0,1,1,0,0,1,1,0,0,1,1,79.5
5064,12.0,0,0,0,1,1,0,0,1,1,0,0,1,1,79.5
5065,13.0,0,0,0,1,1,0,0,1,1,0,0,1,1,79.5
5066,14.0,0,0,0,1,1,0,0,1,1,0,0,1,1,79.5
5067,15.0,0,0,0,1,1,0,0,1,1,0,0,1,1,53.2
5068,8.0,0,1,0,1,1,0,0,1,1,0,0,1,1,53.2
5069,9.0,0,1,0,1,1,0,0,1,1,0,0,1,1,53.2
5070,10.0,0,1,0,1,1,0,0,1,1,0,0,1,1,53.2
5071,11.0,0,1,0,1,1,0,0,1,1,0,0,1,1,53.2
5072,12.0,0,1,0,1,1,0,0,1,1,0,0,1,1,53.2
5073,13.0,0,1,0,1,1,0,0,1,1,0,0,1,1,53.2
5074,14.0,0,1,0,1,1,0,0,1,1,0,0,1,1,53.2
5075,15.0,0,1,0,1,1,0,0,1,1,0,0,1,1,71.7
5076,8.0,1,0,0,1,1,0,0,1,1,0,0,1,1,71.7
5077,9.0,1,0,0,1,1,0,0,1,1,0,0,1,1,71.7
5078,10.0,1,0,0,1,1,0,0,1,1,0,0,1,1,71.7
5079,11.0,1,0,0,1,1,0,0,1,1,0,0,1,1,71.7
5080,12.0,1,0,0,1,1,0,0,1,1,0,0,1,1,71.7
5081,13.0,1,0,0,1,1,0,0,1,1,0,0,1,1,71.7
5082,14.0,1,0,0,1,1,0,0,1,1,0,0,1,1,71.7
5083,15.0,1,0,0,1,1,0,0,1,1,0,0,1,1,63.8
5084,8.0,0,0,1,0,0,0,0,1,1,0,0,1,1,63.8
5085,9.0,0,0,1,0,0,0,0,1,1,0,0,1,1,63.8
5086,10.0,0,0,1,0,0,0,0,1,1,0,0,1,1,63.8
5087,11.0,0,0,1,0,0,0,0,1,1,0,0,1,1,63.8
5088,12.0,0,0,1,0,0,0,0,1,1,0,0,1,1,63.8
5089,13.0,0,0,1,0,0,0,0,1,1,0,0,1,1,63.8
5090,14.0,0,0,1,0,0,0,0,1,1,0,0,1,1,63.8
5091,15.0,0,0,1,0,0,0,0,1,1,0,0,1,1,30.5
5092,8.0,0,1,1,0,0,0,0,1,1,0,0,1,1,30.5
5093,9.0,0,1,1,0,0,0,0,1,1,0,0,1,1,30.5
5094,10.0,0,1,1,0,0,0,0,1,1,0,0,1,1,30.5
5095,11.0,0,1,1,0,0,0,0,1,1,0,0,1,1,30.5
5096,12.0,0,1,1,0,0,0,0,1,1,0,0,1,1,30.5
5097,13.0,0,1,1,0,0,0,0,1,1,0,0,1,1,30.5
5098,14.0,0,1,1,0,0,0,0,1,1,0,0,1,1,30.5
5099,15.0,0,1,1,0,0,0,0,1,1,0,0,1,1,123.3
5100,8.0,1,0,1,0,0,0,0,1,1,0,0,1,1,123.3
5101,9.0,1,0,1,0,0,0,0,1,1,0,0,1,1,123.3
5102,10.0,1,0,1,0,0,0,0,1,1,0,0,1,1,123.3
5103,11.0,1,0,1,0,0,0,0,1,1,0,0,1,1,123.3
5104,12.0,1,0,1,0,0,0,0,1,1,0,0,1,1,123.3
5105,13.0,1,0,1,0,0,0,0,1,1,0,0,1,1,123.3
5106,14.0,1,0,1,0,0,0,0,1,1,0,0,1,1,123.3
5107,15.0,1,0,1,0,0,0,0,1,1,0,0,1,1,292.3
5108,8.0,0,0,0,0,0,0,0,1,1,0,1,0,0,292.3
5109,9.0,0,0,0,0,0,0,0,1,1,0,1,0,0,292.3
5110,12.0,0,0,0,0,0,0,0,1,1,0,1,0,0,292.3
5111,13.0,0,0,0,0,0,0,0,1,1,0,1,0,0,292.3
5112,14.0,0,0,0,0,0,0,0,1,1,0,1,0,0,292.3
5113,15.0,0,0,0,0,0,0,0,1,1,0,1,0,0,20.6
5114,8.0,0,1,0,0,0,0,0,1,1,0,1,0,0,20.6
5115,9.0,0,1,0,0,0,0,0,1,1,0,1,0,0,20.6
5116,10.0,0,1,0,0,0,0,0,1,1,0,1,0,0,20.6
5117,11.0,0,1,0,0,0,0,0,1,1,0,1,0,0,20.6
5118,12.0,0,1,0,0,0,0,0,1,1,0,1,0,0,20.6
5119,13.0,0,1,0,0,0,0,0,1,1,0,1,0,0,20.6
5120,14.0,0,1,0,0,0,0,0,1,1,0,1,0,0,20.6
5121,15.0,0,1,0,0,0,0,0,1,1,0,1,0,0,2.0
5122,11.0,1,0,0,0,0,0,0,1,1,0,1,0,0,2.0
5123,12.0,1,0,0,0,0,0,0,1,1,0,1,0,0,2.0
5124,14.0,1,0,0,0,0,0,0,1,1,0,1,0,0,2.0
5125,15.0,1,0,0,0,0,0,0,1,1,0,1,0,0,883.1
5126,8.0,0,0,0,0,1,0,0,1,1,0,1,0,0,883.1
5127,9.0,0,0,0,0,1,0,0,1,1,0,1,0,0,883.1
5128,10.0,0,0,0,0,1,0,0,1,1,0,1,0,0,883.1
5129,11.0,0,0,0,0,1,0,0,1,1,0,1,0,0,883.1
5130,12.0,0,0,0,0,1,0,0,1,1,0,1,0,0,883.1
5131,13.0,0,0,0,0,1,0,0,1,1,0,1,0,0,883.1
5132,14.0,0,0,0,0,1,0,0,1,1,0,1,0,0,883.1
5133,15.0,0,0,0,0,1,0,0,1,1,0,1,0,0,65.6
5134,8.0,0,1,0,0,1,0,0,1,1,0,1,0,0,65.6
5135,9.0,0,1,0,0,1,0,0,1,1,0,1,0,0,65.6
5136,10.0,0,1,0,0,1,0,0,1,1,0,1,0,0,65.6
5137,11.0,0,1,0,0,1,0,0,1,1,0,1,0,0,65.6
5138,12.0,0,1,0,0,1,0,0,1,1,0,1,0,0,65.6
5139,13.0,0,1,0,0,1,0,0,1,1,0,1,0,0,65.6
5140,14.0,0,1,0,0,1,0,0,1,1,0,1,0,0,65.6
5141,15.0,0,1,0,0,1,0,0,1,1,0,1,0,0,63.1
5142,8.0,1,0,0,0,1,0,0,1,1,0,1,0,0,63.1
5143,9.0,1,0,0,0,1,0,0,1,1,0,1,0,0,63.1
5144,10.0,1,0,0,0,1,0,0,1,1,0,1,0,0,63.1
5145,11.0,1,0,0,0,1,0,0,1,1,0,1,0,0,63.1
5146,12.0,1,0,0,0,1,0,0,1,1,0,1,0,0,63.1
5147,13.0,1,0,0,0,1,0,0,1,1,0,1,0,0,63.1
5148,14.0,1,0,0,0,1,0,0,1,1,0,1,0,0,63.1
5149,15.0,1,0,0,0,1,0,0,1,1,0,1,0,0,280.5
5150,8.0,0,0,0,1,0,0,0,1,1,0,1,0,0,280.5
5151,9.0,0,0,0,1,0,0,0,1,1,0,1,0,0,280.5
5152,11.0,0,0,0,1,0,0,0,1,1,0,1,0,0,280.5
5153,12.0,0,0,0,1,0,0,0,1,1,0,1,0,0,280.5
5154,13.0,0,0,0,1,0,0,0,1,1,0,1,0,0,280.5
5155,14.0,0,0,0,1,0,0,0,1,1,0,1,0,0,280.5
5156,15.0,0,0,0,1,0,0,0,1,1,0,1,0,0,9.2
5157,8.0,0,1,0,1,0,0,0,1,1,0,1,0,0,9.2
5158,9.0,0,1,0,1,0,0,0,1,1,0,1,0,0,9.2
5159,10.0,0,1,0,1,0,0,0,1,1,0,1,0,0,9.2
5160,11.0,0,1,0,1,0,0,0,1,1,0,1,0,0,9.2
5161,12.0,0,1,0,1,0,0,0,1,1,0,1,0,0,9.2
5162,13.0,0,1,0,1,0,0,0,1,1,0,1,0,0,9.2
5163,14.0,0,1,0,1,0,0,0,1,1,0,1,0,0,9.2
5164,15.0,0,1,0,1,0,0,0,1,1,0,1,0,0,37.2
5165,8.0,1,0,0,1,0,0,0,1,1,0,1,0,0,37.2
5166,9.0,1,0,0,1,0,0,0,1,1,0,1,0,0,37.2
5167,10.0,1,0,0,1,0,0,0,1,1,0,1,0,0,37.2
5168,11.0,1,0,0,1,0,0,0,1,1,0,1,0,0,37.2
5169,12.0,1,0,0,1,0,0,0,1,1,0,1,0,0,37.2
5170,13.0,1,0,0,1,0,0,0,1,1,0,1,0,0,37.2
5171,14.0,1,0,0,1,0,0,0,1,1,0,1,0,0,37.2
5172,15.0,1,0,0,1,0,0,0,1,1,0,1,0,0,270.4
5173,8.0,0,0,0,1,1,0,0,1,1,0,1,0,0,270.4
5174,9.0,0,0,0,1,1,0,0,1,1,0,1,0,0,270.4
5175,10.0,0,0,0,1,1,0,0,1,1,0,1,0,0,270.4
5176,11.0,0,0,0,1,1,0,0,1,1,0,1,0,0,270.4
5177,12.0,0,0,0,1,1,0,0,1,1,0,1,0,0,270.4
5178,13.0,0,0,0,1,1,0,0,1,1,0,1,0,0,270.4
5179,14.0,0,0,0,1,1,0,0,1,1,0,1,0,0,270.4
5180,15.0,0,0,0,1,1,0,0,1,1,0,1,0,0,15.2
5181,8.0,0,1,0,1,1,0,0,1,1,0,1,0,0,15.2
5182,9.0,0,1,0,1,1,0,0,1,1,0,1,0,0,15.2
5183,10.0,0,1,0,1,1,0,0,1,1,0,1,0,0,15.2
5184,11.0,0,1,0,1,1,0,0,1,1,0,1,0,0,15.2
5185,12.0,0,1,0,1,1,0,0,1,1,0,1,0,0,15.2
5186,13.0,0,1,0,1,1,0,0,1,1,0,1,0,0,15.2
5187,14.0,0,1,0,1,1,0,0,1,1,0,1,0,0,15.2
5188,15.0,0,1,0,1,1,0,0,1,1,0,1,0,0,21.3
5189,8.0,1,0,0,1,1,0,0,1,1,0,1,0,0,21.3
5190,9.0,1,0,0,1,1,0,0,1,1,0,1,0,0,21.3
5191,10.0,1,0,0,1,1,0,0,1,1,0,1,0,0,21.3
5192,11.0,1,0,0,1,1,0,0,1,1,0,1,0,0,21.3
5193,12.0,1,0,0,1,1,0,0,1,1,0,1,0,0,21.3
5194,13.0,1,0,0,1,1,0,0,1,1,0,1,0,0,21.3
5195,14.0,1,0,0,1,1,0,0,1,1,0,1,0,0,21.3
5196,15.0,1,0,0,1,1,0,0,1,1,0,1,0,0,1.6
5197,8.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1.6
5198,9.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1.6
5199,10.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1.6
5200,11.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1.6
5201,12.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1.6
5202,14.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1.6
5203,15.0,0,1,1,0,0,0,0,1,1,0,1,0,0,597.4
5204,8.0,0,0,0,0,0,0,0,1,1,0,1,0,1,597.4
5205,9.0,0,0,0,0,0,0,0,1,1,0,1,0,1,597.4
5206,10.0,0,0,0,0,0,0,0,1,1,0,1,0,1,597.4
5207,11.0,0,0,0,0,0,0,0,1,1,0,1,0,1,597.4
5208,12.0,0,0,0,0,0,0,0,1,1,0,1,0,1,597.4
5209,13.0,0,0,0,0,0,0,0,1,1,0,1,0,1,597.4
5210,14.0,0,0,0,0,0,0,0,1,1,0,1,0,1,597.4
5211,15.0,0,0,0,0,0,0,0,1,1,0,1,0,1,200.2
5212,8.0,0,1,0,0,0,0,0,1,1,0,1,0,1,200.2
5213,9.0,0,1,0,0,0,0,0,1,1,0,1,0,1,200.2
5214,10.0,0,1,0,0,0,0,0,1,1,0,1,0,1,200.2
5215,11.0,0,1,0,0,0,0,0,1,1,0,1,0,1,200.2
5216,12.0,0,1,0,0,0,0,0,1,1,0,1,0,1,200.2
5217,13.0,0,1,0,0,0,0,0,1,1,0,1,0,1,200.2
5218,14.0,0,1,0,0,0,0,0,1,1,0,1,0,1,200.2
5219,15.0,0,1,0,0,0,0,0,1,1,0,1,0,1,922.0
5220,8.0,1,0,0,0,0,0,0,1,1,0,1,0,1,922.0
